target_id	length	eff_length	est_counts	tpm
2767802455_NHBDKAOG_00001	663	508.395	0	0
2767802455_NHBDKAOG_00002	1308	1153.4	2	0.0589282
2767802455_NHBDKAOG_00003	279	129.43	1	0.262565
2767802455_NHBDKAOG_00004	288	137.529	0	0
2767802455_NHBDKAOG_00005	1215	1060.4	0	0
2767802455_NHBDKAOG_00006	198	60.6456	0	0
2767802455_NHBDKAOG_00007	342	188.844	0	0
2767802455_NHBDKAOG_00008	144	26.0048	0	0
2767802455_NHBDKAOG_00009	2004	1849.4	0	0
2767802455_NHBDKAOG_00010	531	376.395	0	0
2767802455_NHBDKAOG_00011	1230	1075.4	44	1.39045
2767802455_NHBDKAOG_00012	1260	1105.4	562	17.2779
2767802455_NHBDKAOG_00013	1137	982.395	709	24.5263
2767802455_NHBDKAOG_00014	261	113.211	11	3.302
2767802455_NHBDKAOG_00015	327	174.338	214	41.7152
2767802455_NHBDKAOG_00016	438	283.576	403	48.2955
2767802455_NHBDKAOG_00017	708	553.395	363	22.2917
2767802455_NHBDKAOG_00018	255	107.715	6	1.89298
2767802455_NHBDKAOG_00019	534	379.395	35	3.13507
2767802455_NHBDKAOG_00020	303	151.582	56	12.5548
2767802455_NHBDKAOG_00021	270	121.194	7	1.96286
2767802455_NHBDKAOG_00022	237	92.1685	1	0.368713
2767802455_NHBDKAOG_00023	2985	2830.4	93	1.11662
2767802455_NHBDKAOG_00024	564	409.395	57	4.73155
2767802455_NHBDKAOG_00025	381	226.95	517.115	77.4335
2767802455_NHBDKAOG_00026	897	742.395	273	12.4968
2767802455_NHBDKAOG_00027	207	67.5508	13	6.5401
2767802455_NHBDKAOG_00028	612	457.395	313	23.2554
2767802455_NHBDKAOG_00029	1797	1642.4	993	20.5467
2767802455_NHBDKAOG_00030	279	129.43	59	15.4913
2767802455_NHBDKAOG_00031	498	343.395	123	12.1726
2767802455_NHBDKAOG_00032	2145	1990.4	311	5.30998
2767802455_NHBDKAOG_00033	1623	1468.4	282	6.52646
2767802455_NHBDKAOG_00034	468	313.427	158	17.1314
2767802455_NHBDKAOG_00035	249	102.366	485	161.012
2767802455_NHBDKAOG_00036	1368	1213.4	82	2.29659
2767802455_NHBDKAOG_00037	786	631.395	78	4.19822
2767802455_NHBDKAOG_00038	666	511.395	129	8.57244
2767802455_NHBDKAOG_00039	192	56.3175	154	92.9284
2767802455_NHBDKAOG_00040	885	730.395	1035	48.1564
2767802455_NHBDKAOG_00041	363	209.25	450	73.0834
2767802455_NHBDKAOG_00042	966	811.395	1087	45.527
2767802455_NHBDKAOG_00043	516	361.395	475	44.6666
2767802455_NHBDKAOG_00044	939	784.395	529	22.9188
2767802455_NHBDKAOG_00045	726	571.395	624	37.1124
2767802455_NHBDKAOG_00046	153	31.2491	155.367	168.963
2767802455_NHBDKAOG_00047	426	271.603	219.487	27.4628
2767802455_NHBDKAOG_00048	486	331.395	147	15.0745
2767802455_NHBDKAOG_00049	1203	1048.4	221	7.16372
2767802455_NHBDKAOG_00050	678	523.395	109	7.07731
2767802455_NHBDKAOG_00051	1449	1294.4	214	5.61847
2767802455_NHBDKAOG_00052	723	568.395	598	35.7538
2767802455_NHBDKAOG_00053	1203	1048.4	351	11.3777
2767802455_NHBDKAOG_00054	786	631.395	232.203	12.4979
2767802455_NHBDKAOG_00055	822	667.395	50	2.546
2767802455_NHBDKAOG_00056	273	123.978	9	2.46699
2767802455_NHBDKAOG_00057	1779	1624.4	971	20.3142
2767802455_NHBDKAOG_00058	324	171.494	300	59.4489
2767802455_NHBDKAOG_00059	435	280.576	53	6.41944
2767802455_NHBDKAOG_00060	2373	2218.4	544	8.33358
2767802455_NHBDKAOG_00061	1149	994.395	294	10.0475
2767802455_NHBDKAOG_00062	222	79.3795	1	0.428118
2767802455_NHBDKAOG_00063	558	403.395	12	1.01093
2767802455_NHBDKAOG_00064	201	62.9456	2	1.07978
2767802455_NHBDKAOG_00065	249	102.366	16	5.31172
2767802455_NHBDKAOG_00066	174	44.1168	46	35.4345
2767802455_NHBDKAOG_00067	432	277.576	458	56.0732
2767802455_NHBDKAOG_00068	642	487.395	214	14.9212
2767802455_NHBDKAOG_00069	1374	1219.4	379	10.5625
2767802455_NHBDKAOG_00070	1128	973.395	150	5.23689
2767802455_NHBDKAOG_00071	327	174.338	32	6.23778
