target_id	length	eff_length	est_counts	tpm
spades-bin.32_BBLLADNB_00001	1278	1125.57	602	22.8691
spades-bin.32_BBLLADNB_00002	432	279.84	1716	262.2
spades-bin.32_BBLLADNB_00003	198	61.8492	670.372	463.453
spades-bin.32_BBLLADNB_00004	360	208.735	323	66.1655
spades-bin.32_BBLLADNB_00005	1047	894.566	404	19.3105
spades-bin.32_BBLLADNB_00006	2376	2223.57	354	6.80734
spades-bin.32_BBLLADNB_00007	303	153.918	355	98.6196
spades-bin.32_BBLLADNB_00008	378	226.456	226	42.6726
spades-bin.32_BBLLADNB_00009	77	11.2667	76	288.431
spades-bin.32_BBLLADNB_00010	1467	1314.57	110	3.57795
spades-bin.32_BBLLADNB_00011	1320	1167.57	305	11.1697
spades-bin.32_BBLLADNB_00012	612	459.566	22	2.04691
spades-bin.32_BBLLADNB_00013	369	217.5	183	35.9762
spades-bin.32_BBLLADNB_00014	1218	1065.57	232	9.30962
spades-bin.32_BBLLADNB_00015	567	414.566	252	25.9915
spades-bin.32_BBLLADNB_00016	1320	1167.57	625	22.8888
spades-bin.32_BBLLADNB_00017	1266	1113.57	138	5.29892
spades-bin.32_BBLLADNB_00018	1164	1011.57	254	10.7365
spades-bin.32_BBLLADNB_00019	1068	915.566	73	3.40924
spades-bin.32_BBLLADNB_00020	1182	1029.57	173	7.18482
spades-bin.32_BBLLADNB_00021	1245	1092.57	114	4.46151
spades-bin.32_BBLLADNB_00022	1632	1479.57	106	3.06334
spades-bin.32_BBLLADNB_00023	879	726.566	29	1.70666
spades-bin.32_BBLLADNB_00024	879	726.566	34	2.00091
spades-bin.32_BBLLADNB_00025	1116	963.566	70	3.10628
spades-bin.32_BBLLADNB_00026	252	106.923	837	334.717
spades-bin.32_BBLLADNB_00027	1212	1059.57	128	5.16543
spades-bin.32_BBLLADNB_00028	840	687.566	46	2.86067
spades-bin.32_BBLLADNB_00029	453	300.695	352	50.0541
spades-bin.32_BBLLADNB_00030	909	756.566	134	7.57325
spades-bin.32_BBLLADNB_00031	129	18.9623	60	135.296
spades-bin.32_BBLLADNB_00032	639	486.566	509	44.7302
spades-bin.32_BBLLADNB_00033	1083	930.566	553	25.4099
spades-bin.32_BBLLADNB_00034	1131	978.566	310	13.5455
spades-bin.32_BBLLADNB_00035	3186	3033.57	3346	47.1625
spades-bin.32_BBLLADNB_00036	597	444.566	131	12.5997
spades-bin.32_BBLLADNB_00037	795	642.566	54	3.59336
spades-bin.32_BBLLADNB_00038	660	507.566	142	11.9625
spades-bin.32_BBLLADNB_00039	1206	1053.57	617	25.0408
spades-bin.32_BBLLADNB_00040	825	672.566	249	15.8303
spades-bin.32_BBLLADNB_00041	873	720.566	258	15.3098
spades-bin.32_BBLLADNB_00042	1350	1197.57	90	3.21342
spades-bin.32_BBLLADNB_00043	678	525.566	164	13.3426
spades-bin.32_BBLLADNB_00044	489	336.6	125	15.8789
spades-bin.32_BBLLADNB_00045	1524	1371.57	607	18.9233
spades-bin.32_BBLLADNB_00046	1218	1065.57	230	9.22936
spades-bin.32_BBLLADNB_00047	300	151.119	307	86.8646
spades-bin.32_BBLLADNB_00048	453	300.695	387	55.0311
spades-bin.32_BBLLADNB_00049	1497	1344.57	39	1.24024
spades-bin.32_BBLLADNB_00050	339	188.268	34	7.72193
spades-bin.32_BBLLADNB_00051	333	182.454	95	22.2635
spades-bin.32_BBLLADNB_00052	1506	1353.57	53	1.67425
spades-bin.32_BBLLADNB_00053	1287	1134.57	40	1.50749
spades-bin.32_BBLLADNB_00054	492	339.566	136	17.1253
spades-bin.32_BBLLADNB_00055	1365	1212.57	780	27.5051
spades-bin.32_BBLLADNB_00056	711	558.566	132	10.1047
spades-bin.32_BBLLADNB_00057	624	471.566	68	6.16582
spades-bin.32_BBLLADNB_00058	756	603.566	833	59.0126
spades-bin.32_BBLLADNB_00059	1212	1059.57	116	4.68117
spades-bin.32_BBLLADNB_00060	732	579.566	141	10.4026
spades-bin.32_BBLLADNB_00061	1119	966.566	67	2.96393
spades-bin.32_BBLLADNB_00062	1107	954.566	216	9.67547
spades-bin.32_BBLLADNB_00063	264	117.779	252	91.4863
spades-bin.32_BBLLADNB_00064	336	185.362	1351.82	311.833
spades-bin.32_BBLLADNB_00065	963	810.566	410	21.6282
spades-bin.32_BBLLADNB_00066	77	11.2667	405.25	1537.98
spades-bin.32_BBLLADNB_00067	243	98.8842	68	29.404
spades-bin.32_BBLLADNB_00068	1590	1437.57	227	6.75184
spades-bin.32_BBLLADNB_00069	1371	1218.57	163	5.71956
spades-bin.32_BBLLADNB_00070	471	318.664	33	4.42797
spades-bin.32_BBLLADNB_00071	1161	1008.57	88	3.73081
spades-bin.32_BBLLADNB_00072	1308	1155.57	4158.76	153.884
spades-bin.32_BBLLADNB_00073	525	372.566	825	94.6837
spades-bin.32_BBLLADNB_00074	183	50.6733	193	162.856
spades-bin.32_BBLLADNB_00075	435	282.84	279	42.1782
spades-bin.32_BBLLADNB_00076	1326	1173.57	1528	55.6724
spades-bin.32_BBLLADNB_00077	219	78.5822	549	298.725
spades-bin.32_BBLLADNB_00078	363	211.672	993.621	200.716
