target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1302.57	20	0.65653
2767802316_GNJGOIBN_00002	225	83.4705	0	0
2767802316_GNJGOIBN_00003	198	61.8492	0	0
2767802316_GNJGOIBN_00004	726	573.566	0	0
2767802316_GNJGOIBN_00005	987	834.566	0	0
2767802316_GNJGOIBN_00006	837	684.566	0	0
2767802316_GNJGOIBN_00007	669	516.566	0	0
2767802316_GNJGOIBN_00008	1071	918.566	0	0
2767802316_GNJGOIBN_00009	564	411.566	163	16.9345
2767802316_GNJGOIBN_00010	1560	1407.57	9	0.2734
2767802316_GNJGOIBN_00011	1755	1602.57	1	0.0266814
2767802316_GNJGOIBN_00012	333	182.454	0	0
2767802316_GNJGOIBN_00013	1722	1569.57	37	1.00797
2767802316_GNJGOIBN_00014	930	777.566	5	0.274952
2767802316_GNJGOIBN_00015	561	408.566	10	1.04656
2767802316_GNJGOIBN_00016	759	606.566	7	0.493451
2767802316_GNJGOIBN_00017	1773	1620.57	3	0.0791551
2767802316_GNJGOIBN_00018	1035	882.566	4	0.193793
2767802316_GNJGOIBN_00019	1374	1221.57	22	0.77007
2767802316_GNJGOIBN_00020	780	627.566	1	0.0681342
2767802316_GNJGOIBN_00021	762	609.566	7	0.491023
2767802316_GNJGOIBN_00022	1377	1224.57	3	0.104752
2767802316_GNJGOIBN_00023	1683	1530.57	25	0.698413
2767802316_GNJGOIBN_00024	210	71.2258	5	3.00163
2767802316_GNJGOIBN_00025	1422	1269.57	32	1.07775
2767802316_GNJGOIBN_00026	1131	978.566	31	1.35455
2767802316_GNJGOIBN_00027	2469	2316.57	29	0.535276
2767802316_GNJGOIBN_00028	822	669.566	15	0.957904
2767802316_GNJGOIBN_00029	636	483.566	3	0.265271
2767802316_GNJGOIBN_00030	702	549.566	3	0.233413
2767802316_GNJGOIBN_00031	1446	1293.57	2	0.0661098
2767802316_GNJGOIBN_00032	567	414.566	1	0.103141
2767802316_GNJGOIBN_00033	405	253.052	0	0
2767802316_GNJGOIBN_00034	357	205.818	0	0
2767802316_GNJGOIBN_00035	1329	1176.57	6	0.218052
2767802316_GNJGOIBN_00036	792	639.566	2	0.133712
2767802316_GNJGOIBN_00037	762	609.566	5	0.350731
2767802316_GNJGOIBN_00038	684	531.566	15	1.20659
2767802316_GNJGOIBN_00039	2472	2319.57	13	0.239641
2767802316_GNJGOIBN_00040	2049	1896.57	120	2.70544
2767802316_GNJGOIBN_00041	2298	2145.57	58	1.15587
2767802316_GNJGOIBN_00042	76	11.2	131.645	502.587
2767802316_GNJGOIBN_00043	76	11.2	77.208	294.76
