target_id	length	eff_length	est_counts	tpm
2767802455_NHBDKAOG_00001	663	510.566	0	0
2767802455_NHBDKAOG_00002	1308	1155.57	0	0
2767802455_NHBDKAOG_00003	279	131.468	1	0.325241
2767802455_NHBDKAOG_00004	288	139.696	0	0
2767802455_NHBDKAOG_00005	1215	1062.57	0	0
2767802455_NHBDKAOG_00006	198	61.8492	0	0
2767802455_NHBDKAOG_00007	342	191.154	0	0
2767802455_NHBDKAOG_00008	144	26.2094	0	0
2767802455_NHBDKAOG_00009	2004	1851.57	0	0
2767802455_NHBDKAOG_00010	531	378.566	0	0
2767802455_NHBDKAOG_00011	1230	1077.57	17	0.674574
2767802455_NHBDKAOG_00012	1260	1107.57	426	16.4462
2767802455_NHBDKAOG_00013	1137	984.566	756	32.8323
2767802455_NHBDKAOG_00014	261	115.069	6	2.22955
2767802455_NHBDKAOG_00015	327	176.707	318	76.9482
2767802455_NHBDKAOG_00016	438	285.811	411	61.4875
2767802455_NHBDKAOG_00017	708	555.566	394	30.3239
2767802455_NHBDKAOG_00018	255	109.641	8	3.1199
2767802455_NHBDKAOG_00019	534	381.566	41	4.5945
2767802455_NHBDKAOG_00020	303	153.918	98	27.2246
2767802455_NHBDKAOG_00021	270	123.343	12	4.15998
2767802455_NHBDKAOG_00022	237	93.5657	3	1.37097
2767802455_NHBDKAOG_00023	2985	2832.57	134	2.02278
2767802455_NHBDKAOG_00024	564	411.566	49	5.09074
2767802455_NHBDKAOG_00025	381	229.388	666.965	124.325
2767802455_NHBDKAOG_00026	897	744.566	313	17.9749
2767802455_NHBDKAOG_00027	207	68.9215	14	8.68555
2767802455_NHBDKAOG_00028	612	459.566	217	20.19
2767802455_NHBDKAOG_00029	1797	1644.57	930	24.18
2767802455_NHBDKAOG_00030	279	131.468	61	19.8397
2767802455_NHBDKAOG_00031	498	345.566	204	25.242
2767802455_NHBDKAOG_00032	2145	1992.57	496	10.6437
2767802455_NHBDKAOG_00033	1623	1470.57	433	12.5901
2767802455_NHBDKAOG_00034	468	315.664	179	24.2467
2767802455_NHBDKAOG_00035	249	104.299	559	229.168
2767802455_NHBDKAOG_00036	1368	1215.57	86	3.02513
2767802455_NHBDKAOG_00037	786	633.566	86	5.80405
2767802455_NHBDKAOG_00038	666	513.566	75	6.24438
2767802455_NHBDKAOG_00039	192	57.2786	122	91.0734
2767802455_NHBDKAOG_00040	885	732.566	691	40.3325
2767802455_NHBDKAOG_00041	363	211.672	323	65.2475
2767802455_NHBDKAOG_00042	966	813.566	1250	65.6964
2767802455_NHBDKAOG_00043	516	363.566	403	47.3965
2767802455_NHBDKAOG_00044	939	786.566	525	28.5396
2767802455_NHBDKAOG_00045	726	573.566	597	44.5057
2767802455_NHBDKAOG_00046	153	31.2717	192.409	263.087
2767802455_NHBDKAOG_00047	426	273.922	232	36.2147
2767802455_NHBDKAOG_00048	486	333.6	183	23.4558
2767802455_NHBDKAOG_00049	1203	1050.57	176	7.16331
2767802455_NHBDKAOG_00050	678	525.566	71	5.77638
2767802455_NHBDKAOG_00051	1449	1296.57	175	5.77122
2767802455_NHBDKAOG_00052	723	570.566	569	42.6413
2767802455_NHBDKAOG_00053	1203	1050.57	376	15.3034
2767802455_NHBDKAOG_00054	786	633.566	212.091	14.3138
2767802455_NHBDKAOG_00055	822	669.566	63	4.0232
2767802455_NHBDKAOG_00056	273	126.008	9	3.05399
2767802455_NHBDKAOG_00057	1779	1626.57	678	17.8231
2767802455_NHBDKAOG_00058	324	173.813	321	78.9674
2767802455_NHBDKAOG_00059	435	282.84	65	9.82646
2767802455_NHBDKAOG_00060	2373	2220.57	643	12.3814
2767802455_NHBDKAOG_00061	1149	996.566	285	12.2282
2767802455_NHBDKAOG_00062	222	80.9354	1	0.528306
2767802455_NHBDKAOG_00063	558	405.566	15	1.58145
2767802455_NHBDKAOG_00064	201	64.1973	2	1.3321
2767802455_NHBDKAOG_00065	249	104.299	11	4.50958
2767802455_NHBDKAOG_00066	174	44.4125	40	38.5104
2767802455_NHBDKAOG_00067	432	279.84	482	73.6482
2767802455_NHBDKAOG_00068	642	489.566	333	29.0842
2767802455_NHBDKAOG_00069	1374	1221.57	607	21.2469
2767802455_NHBDKAOG_00070	1128	975.566	282	12.36
2767802455_NHBDKAOG_00071	327	176.707	78	18.8741
2767802455_NHBDKAOG_00072	684	531.566	808.022	64.9966
2767802455_NHBDKAOG_00073	1527	1374.57	2309	71.8261
2767802455_NHBDKAOG_00074	1059	906.566	191	9.00862
2767802455_NHBDKAOG_00075	147	27.6628	748.949	1157.66
2767802455_NHBDKAOG_00076	1959	1806.57	1161	27.4791
2767802455_NHBDKAOG_00077	1212	1059.57	691	27.8852
2767802455_NHBDKAOG_00078	678	525.566	908	73.8725
2767802455_NHBDKAOG_00079	480	327.6	458	59.7787
2767802455_NHBDKAOG_00080	861	708.566	160	9.65526
2767802455_NHBDKAOG_00081	651	498.566	591	50.6861
