target_id	length	eff_length	est_counts	tpm
spades-bin.32_BBLLADNB_00001	1278	1127.82	552	15.7836
spades-bin.32_BBLLADNB_00002	432	282.05	2043	233.587
spades-bin.32_BBLLADNB_00003	198	62.0146	1188.7	618.139
spades-bin.32_BBLLADNB_00004	360	210.615	428	65.5333
spades-bin.32_BBLLADNB_00005	1047	896.821	675	24.2719
spades-bin.32_BBLLADNB_00006	2376	2225.82	579	8.38871
spades-bin.32_BBLLADNB_00007	303	155.249	445	92.4351
spades-bin.32_BBLLADNB_00008	378	228.462	215	30.3481
spades-bin.32_BBLLADNB_00009	77	9.83133	98	321.455
spades-bin.32_BBLLADNB_00010	1467	1316.82	86	2.1061
spades-bin.32_BBLLADNB_00011	1320	1169.82	292	8.04952
spades-bin.32_BBLLADNB_00012	612	461.821	10	0.698285
spades-bin.32_BBLLADNB_00013	369	219.529	112	16.4526
spades-bin.32_BBLLADNB_00014	1218	1067.82	149	4.49981
spades-bin.32_BBLLADNB_00015	567	416.821	164	12.6882
spades-bin.32_BBLLADNB_00016	1320	1169.82	438	12.0743
spades-bin.32_BBLLADNB_00017	1266	1115.82	69	1.99417
spades-bin.32_BBLLADNB_00018	1164	1013.82	173	5.5029
spades-bin.32_BBLLADNB_00019	1068	917.821	99	3.47843
spades-bin.32_BBLLADNB_00020	1182	1031.82	162	5.06311
spades-bin.32_BBLLADNB_00021	1245	1094.82	118	3.47573
spades-bin.32_BBLLADNB_00022	1632	1481.82	61	1.32752
spades-bin.32_BBLLADNB_00023	879	728.821	15	0.663708
spades-bin.32_BBLLADNB_00024	879	728.821	24	1.06193
spades-bin.32_BBLLADNB_00025	1116	965.821	55	1.83642
spades-bin.32_BBLLADNB_00026	252	107.382	827	248.359
spades-bin.32_BBLLADNB_00027	1212	1061.82	93	2.82448
spades-bin.32_BBLLADNB_00028	840	689.821	31	1.44921
spades-bin.32_BBLLADNB_00029	453	302.961	301.593	32.1026
spades-bin.32_BBLLADNB_00030	909	758.821	109	4.63227
spades-bin.32_BBLLADNB_00031	129	19.606	74	121.716
spades-bin.32_BBLLADNB_00032	639	488.821	538	35.4927
spades-bin.32_BBLLADNB_00033	1083	932.821	613	21.1918
spades-bin.32_BBLLADNB_00034	1131	980.821	369	12.1323
spades-bin.32_BBLLADNB_00035	3186	3035.82	2637	28.0118
spades-bin.32_BBLLADNB_00036	597	446.821	103	7.43379
spades-bin.32_BBLLADNB_00037	795	644.821	47	2.35053
spades-bin.32_BBLLADNB_00038	660	509.821	135	8.53931
spades-bin.32_BBLLADNB_00039	1206	1055.82	757	23.1213
spades-bin.32_BBLLADNB_00040	825	674.821	287	13.7151
spades-bin.32_BBLLADNB_00041	873	722.821	376	16.775
spades-bin.32_BBLLADNB_00042	1350	1199.82	139	3.73598
spades-bin.32_BBLLADNB_00043	678	527.821	123	7.51493
spades-bin.32_BBLLADNB_00044	489	338.897	107	10.1818
spades-bin.32_BBLLADNB_00045	1524	1373.82	670	15.7272
spades-bin.32_BBLLADNB_00046	1218	1067.82	238	7.18762
spades-bin.32_BBLLADNB_00047	300	152.265	356	75.3975
