target_id	length	eff_length	est_counts	tpm
Reactor4-bin.4_CEKMHFBL_00001	795	644.821	0	0
Reactor4-bin.4_CEKMHFBL_00002	1155	1004.82	0	0
Reactor4-bin.4_CEKMHFBL_00003	1308	1157.82	0	0
Reactor4-bin.4_CEKMHFBL_00004	702	551.821	0	0
Reactor4-bin.4_CEKMHFBL_00005	1032	881.821	0	0
Reactor4-bin.4_CEKMHFBL_00006	2250	2099.82	4	0.0614305
Reactor4-bin.4_CEKMHFBL_00007	1320	1169.82	0	0
Reactor4-bin.4_CEKMHFBL_00008	990	839.821	0	0
Reactor4-bin.4_CEKMHFBL_00009	786	635.821	0	0
Reactor4-bin.4_CEKMHFBL_00010	198	62.0146	0	0
Reactor4-bin.4_CEKMHFBL_00011	678	527.821	0	0
Reactor4-bin.4_CEKMHFBL_00012	768	617.821	1	0.0521968
Reactor4-bin.4_CEKMHFBL_00013	636	485.821	2	0.132758
Reactor4-bin.4_CEKMHFBL_00014	1560	1409.82	2	0.0457481
Reactor4-bin.4_CEKMHFBL_00015	996	845.821	2	0.0762532
Reactor4-bin.4_CEKMHFBL_00016	1620	1469.82	2	0.0438806
Reactor4-bin.4_CEKMHFBL_00017	1095	944.821	0	0
Reactor4-bin.4_CEKMHFBL_00018	1179	1028.82	0	0
Reactor4-bin.4_CEKMHFBL_00019	861	710.821	0	0
Reactor4-bin.4_CEKMHFBL_00020	1086	935.821	1	0.0344599
Reactor4-bin.4_CEKMHFBL_00021	1554	1403.82	0	0
Reactor4-bin.4_CEKMHFBL_00022	1221	1070.82	0	0
Reactor4-bin.4_CEKMHFBL_00023	1941	1790.82	0	0
Reactor4-bin.4_CEKMHFBL_00024	1212	1061.82	0	0
Reactor4-bin.4_CEKMHFBL_00025	1926	1775.82	0	0
Reactor4-bin.4_CEKMHFBL_00026	1215	1064.82	0	0
Reactor4-bin.4_CEKMHFBL_00027	1317	1166.82	1	0.0276377
Reactor4-bin.4_CEKMHFBL_00028	1125	974.821	0	0
Reactor4-bin.4_CEKMHFBL_00029	1380	1229.82	0	0
Reactor4-bin.4_CEKMHFBL_00030	1329	1178.82	0	0
Reactor4-bin.4_CEKMHFBL_00031	975	824.821	0	0
Reactor4-bin.4_CEKMHFBL_00032	1212	1061.82	0	0
Reactor4-bin.4_CEKMHFBL_00033	1470	1319.82	1	0.0244338
Reactor4-bin.4_CEKMHFBL_00034	1161	1010.82	0	0
Reactor4-bin.4_CEKMHFBL_00035	1239	1088.82	0	0
Reactor4-bin.4_CEKMHFBL_00036	918	767.821	0	0
Reactor4-bin.4_CEKMHFBL_00037	744	593.821	0	0
Reactor4-bin.4_CEKMHFBL_00038	792	641.821	0	0
Reactor4-bin.4_CEKMHFBL_00039	882	731.821	0	0
Reactor4-bin.4_CEKMHFBL_00040	1428	1277.82	0	0
Reactor4-bin.4_CEKMHFBL_00041	717	566.821	0	0
Reactor4-bin.4_CEKMHFBL_00042	1251	1100.82	0	0
Reactor4-bin.4_CEKMHFBL_00043	1773	1622.82	0	0
Reactor4-bin.4_CEKMHFBL_00044	222	81.4855	0	0
Reactor4-bin.4_CEKMHFBL_00045	1062	911.821	0	0
Reactor4-bin.4_CEKMHFBL_00046	2814	2663.82	0	0
Reactor4-bin.4_CEKMHFBL_00047	2325	2174.82	0	0
Reactor4-bin.4_CEKMHFBL_00048	432	282.05	0	0
Reactor4-bin.4_CEKMHFBL_00049	453	302.961	0	0
Reactor4-bin.4_CEKMHFBL_00050	591	440.821	0	0
Reactor4-bin.4_CEKMHFBL_00051	92	10.1032	0	0
Reactor4-bin.4_CEKMHFBL_00052	1698	1547.82	0	0
Reactor4-bin.4_CEKMHFBL_00053	972	821.821	2	0.0784801
Reactor4-bin.4_CEKMHFBL_00054	939	788.821	2	0.0817632
Reactor4-bin.4_CEKMHFBL_00055	390	240.227	1	0.134241
Reactor4-bin.4_CEKMHFBL_00056	855	704.821	0	0
Reactor4-bin.4_CEKMHFBL_00057	1938	1787.82	8.42421	0.151954
Reactor4-bin.4_CEKMHFBL_00058	1140	989.821	0	0
Reactor4-bin.4_CEKMHFBL_00059	2085	1934.82	0	0
Reactor4-bin.4_CEKMHFBL_00060	1347	1196.82	0	0
Reactor4-bin.4_CEKMHFBL_00061	885	734.821	0	0
Reactor4-bin.4_CEKMHFBL_00062	750	599.821	0	0
Reactor4-bin.4_CEKMHFBL_00063	741	590.821	0	0
Reactor4-bin.4_CEKMHFBL_00064	819	668.821	1	0.0482166
Reactor4-bin.4_CEKMHFBL_00065	465	314.93	0	0
Reactor4-bin.4_CEKMHFBL_00066	282	135.159	0	0
Reactor4-bin.4_CEKMHFBL_00067	717	566.821	0	0
Reactor4-bin.4_CEKMHFBL_00068	405	255.154	1	0.126388
Reactor4-bin.4_CEKMHFBL_00069	405	255.154	0	0
Reactor4-bin.4_CEKMHFBL_00070	681	530.821	1	0.0607517
Reactor4-bin.4_CEKMHFBL_00071	1251	1100.82	0	0
Reactor4-bin.4_CEKMHFBL_00072	750	599.821	0	0
Reactor4-bin.4_CEKMHFBL_00073	783	632.821	1	0.0509596
Reactor4-bin.4_CEKMHFBL_00074	675	524.821	1	0.0614462
Reactor4-bin.4_CEKMHFBL_00075	1137	986.821	0	0
Reactor4-bin.4_CEKMHFBL_00076	936	785.821	0	0
Reactor4-bin.4_CEKMHFBL_00077	2046	1895.82	1	0.0170102
Reactor4-bin.4_CEKMHFBL_00078	1350	1199.82	0	0
Reactor4-bin.4_CEKMHFBL_00079	552	401.821	0	0
Reactor4-bin.4_CEKMHFBL_00080	297	149.402	0	0
Reactor4-bin.4_CEKMHFBL_00081	2109	1958.82	10	0.164631
Reactor4-bin.4_CEKMHFBL_00082	948	797.821	0	0
Reactor4-bin.4_CEKMHFBL_00083	936	785.821	0	0
Reactor4-bin.4_CEKMHFBL_00084	1236	1085.82	0	0
Reactor4-bin.4_CEKMHFBL_00085	1203	1052.82	7	0.214413
Reactor4-bin.4_CEKMHFBL_00086	768	617.821	8	0.417574
Reactor4-bin.4_CEKMHFBL_00087	624	473.821	0	0
Reactor4-bin.4_CEKMHFBL_00088	699	548.821	0	0
Reactor4-bin.4_CEKMHFBL_00089	1362	1211.82	1	0.0266114
Reactor4-bin.4_CEKMHFBL_00090	420	270.05	0	0
Reactor4-bin.4_CEKMHFBL_00091	492	341.897	0	0
Reactor4-bin.4_CEKMHFBL_00092	1506	1355.82	0	0
Reactor4-bin.4_CEKMHFBL_00093	246	102.219	0	0
Reactor4-bin.4_CEKMHFBL_00094	132	20.9705	0	0
Reactor4-bin.4_CEKMHFBL_00095	339	189.967	15	2.54636
Reactor4-bin.4_CEKMHFBL_00096	1485	1334.82	0	0
Reactor4-bin.4_CEKMHFBL_00097	276	129.562	0	0
Reactor4-bin.4_CEKMHFBL_00098	3477	3326.82	15.004	0.14544
Reactor4-bin.4_CEKMHFBL_00099	624	473.821	0	0
Reactor4-bin.4_CEKMHFBL_00100	1356	1205.82	0	0
Reactor4-bin.4_CEKMHFBL_00101	975	824.821	0	0
Reactor4-bin.4_CEKMHFBL_00102	2175	2024.82	41	0.652986
Reactor4-bin.4_CEKMHFBL_00103	462	311.961	0	0
Reactor4-bin.4_CEKMHFBL_00104	2829	2678.82	2	0.0240765
Reactor4-bin.4_CEKMHFBL_00105	651	500.821	0	0
Reactor4-bin.4_CEKMHFBL_00106	1956	1805.82	0	0
Reactor4-bin.4_CEKMHFBL_00107	966	815.821	0	0
Reactor4-bin.4_CEKMHFBL_00108	1230	1079.82	0	0
Reactor4-bin.4_CEKMHFBL_00109	1164	1013.82	0	0
Reactor4-bin.4_CEKMHFBL_00110	843	692.821	0	0
Reactor4-bin.4_CEKMHFBL_00111	738	587.821	0	0
Reactor4-bin.4_CEKMHFBL_00112	942	791.821	0	0
Reactor4-bin.4_CEKMHFBL_00113	897	746.821	0	0
Reactor4-bin.4_CEKMHFBL_00114	468	317.93	1	0.101432
Reactor4-bin.4_CEKMHFBL_00115	483	332.897	0	0
Reactor4-bin.4_CEKMHFBL_00116	807	656.821	0	0
Reactor4-bin.4_CEKMHFBL_00117	1164	1013.82	1	0.0318087
Reactor4-bin.4_CEKMHFBL_00118	3207	3056.82	5	0.0527481
Reactor4-bin.4_CEKMHFBL_00119	477	326.93	1	0.0986397
Reactor4-bin.4_CEKMHFBL_00120	465	314.93	0	0
Reactor4-bin.4_CEKMHFBL_00121	360	210.615	0	0
Reactor4-bin.4_CEKMHFBL_00122	621	470.821	1	0.0684937
Reactor4-bin.4_CEKMHFBL_00123	1878	1727.82	40.0457	0.747418
Reactor4-bin.4_CEKMHFBL_00124	849	698.821	0	0
Reactor4-bin.4_CEKMHFBL_00125	1368	1217.82	0	0
Reactor4-bin.4_CEKMHFBL_00126	1212	1061.82	0	0
Reactor4-bin.4_CEKMHFBL_00127	582	431.821	0	0
Reactor4-bin.4_CEKMHFBL_00128	1065	914.821	0	0
Reactor4-bin.4_CEKMHFBL_00129	456	305.961	0	0
Reactor4-bin.4_CEKMHFBL_00130	507	356.897	2	0.180715
Reactor4-bin.4_CEKMHFBL_00131	606	455.821	0	0
Reactor4-bin.4_CEKMHFBL_00132	1191	1040.82	0	0
Reactor4-bin.4_CEKMHFBL_00133	375	225.484	0	0
Reactor4-bin.4_CEKMHFBL_00134	630	479.821	0	0
Reactor4-bin.4_CEKMHFBL_00135	474	323.93	0	0
Reactor4-bin.4_CEKMHFBL_00136	132	20.9705	1	1.5378
Reactor4-bin.4_CEKMHFBL_00137	654	503.821	2	0.128015
Reactor4-bin.4_CEKMHFBL_00138	1005	854.821	0	0
Reactor4-bin.4_CEKMHFBL_00139	864	713.821	0	0
Reactor4-bin.4_CEKMHFBL_00140	918	767.821	0	0
Reactor4-bin.4_CEKMHFBL_00141	306	158.06	0	0
Reactor4-bin.4_CEKMHFBL_00142	1182	1031.82	4	0.125015
Reactor4-bin.4_CEKMHFBL_00143	1527	1376.82	3	0.0702668
Reactor4-bin.4_CEKMHFBL_00144	489	338.897	1	0.0951566
Reactor4-bin.4_CEKMHFBL_00145	921	770.821	1	0.0418363
Reactor4-bin.4_CEKMHFBL_00146	1335	1184.82	1	0.0272179
Reactor4-bin.4_CEKMHFBL_00147	882	731.821	0	0
Reactor4-bin.4_CEKMHFBL_00148	822	671.821	0	0
Reactor4-bin.4_CEKMHFBL_00149	1206	1055.82	1	0.0305433
Reactor4-bin.4_CEKMHFBL_00150	648	497.821	0	0
Reactor4-bin.4_CEKMHFBL_00151	825	674.821	0	0
Reactor4-bin.4_CEKMHFBL_00152	597	446.821	0	0
Reactor4-bin.4_CEKMHFBL_00153	3081	2930.82	2	0.0220063
Reactor4-bin.4_CEKMHFBL_00154	1131	980.821	0	0
Reactor4-bin.4_CEKMHFBL_00155	663	512.821	1	0.0628841
Reactor4-bin.4_CEKMHFBL_00156	129	19.606	0	0
Reactor4-bin.4_CEKMHFBL_00157	1407	1256.82	1	0.0256586
Reactor4-bin.4_CEKMHFBL_00158	846	695.821	0	0
Reactor4-bin.4_CEKMHFBL_00159	1194	1043.82	5	0.154472
Reactor4-bin.4_CEKMHFBL_00160	252	107.382	0	0
Reactor4-bin.4_CEKMHFBL_00161	1104	953.821	0	0
Reactor4-bin.4_CEKMHFBL_00162	168	40.8917	0	0
Reactor4-bin.4_CEKMHFBL_00163	1176	1025.82	0	0
Reactor4-bin.4_CEKMHFBL_00164	963	812.821	0	0
Reactor4-bin.4_CEKMHFBL_00165	591	440.821	0	0
Reactor4-bin.4_CEKMHFBL_00166	192	57.6342	0	0
Reactor4-bin.4_CEKMHFBL_00167	810	659.821	0	0
Reactor4-bin.4_CEKMHFBL_00168	85	9.58621	0	0
Reactor4-bin.4_CEKMHFBL_00169	879	728.821	0	0
Reactor4-bin.4_CEKMHFBL_00170	237	94.1902	0	0
Reactor4-bin.4_CEKMHFBL_00171	207	68.8836	0	0
Reactor4-bin.4_CEKMHFBL_00172	1467	1316.82	1	0.0244895
Reactor4-bin.4_CEKMHFBL_00173	168	40.8917	0	0
Reactor4-bin.4_CEKMHFBL_00174	411	261.077	3	0.370561
Reactor4-bin.4_CEKMHFBL_00175	1212	1061.82	0	0
Reactor4-bin.4_CEKMHFBL_00176	3048	2897.82	0	0
Reactor4-bin.4_CEKMHFBL_00177	771	620.821	0	0
Reactor4-bin.4_CEKMHFBL_00178	678	527.821	0	0
Reactor4-bin.4_CEKMHFBL_00179	306	158.06	0	0
Reactor4-bin.4_CEKMHFBL_00180	1734	1583.82	1	0.0203611
Reactor4-bin.4_CEKMHFBL_00181	939	788.821	0	0
Reactor4-bin.4_CEKMHFBL_00182	3510	3359.82	0	0
Reactor4-bin.4_CEKMHFBL_00183	1266	1115.82	0	0
Reactor4-bin.4_CEKMHFBL_00184	1266	1115.82	0	0
Reactor4-bin.4_CEKMHFBL_00185	249	104.777	0	0
Reactor4-bin.4_CEKMHFBL_00186	753	602.821	1	0.0534956
Reactor4-bin.4_CEKMHFBL_00187	924	773.821	2	0.0833482
Reactor4-bin.4_CEKMHFBL_00188	294	146.521	0	0
Reactor4-bin.4_CEKMHFBL_00189	618	467.821	0	0
Reactor4-bin.4_CEKMHFBL_00190	726	575.821	1	0.056004
Reactor4-bin.4_CEKMHFBL_00191	471	320.93	0	0
Reactor4-bin.4_CEKMHFBL_00192	813	662.821	0	0
Reactor4-bin.4_CEKMHFBL_00193	819	668.821	12	0.578599
Reactor4-bin.4_CEKMHFBL_00194	1458	1307.82	0	0
Reactor4-bin.4_CEKMHFBL_00195	1587	1436.82	0	0
Reactor4-bin.4_CEKMHFBL_00196	1839	1688.82	3	0.0572854
Reactor4-bin.4_CEKMHFBL_00197	1257	1106.82	0	0
Reactor4-bin.4_CEKMHFBL_00198	1713	1562.82	52	1.073
Reactor4-bin.4_CEKMHFBL_00199	1203	1052.82	1	0.0306304
Reactor4-bin.4_CEKMHFBL_00200	1545	1394.82	0	0
Reactor4-bin.4_CEKMHFBL_00201	636	485.821	0	0
Reactor4-bin.4_CEKMHFBL_00202	447	297.022	0	0
Reactor4-bin.4_CEKMHFBL_00203	987	836.821	0	0
Reactor4-bin.4_CEKMHFBL_00204	741	590.821	0	0
Reactor4-bin.4_CEKMHFBL_00205	1293	1142.82	0	0
Reactor4-bin.4_CEKMHFBL_00206	1728	1577.82	0	0
Reactor4-bin.4_CEKMHFBL_00207	702	551.821	0	0
Reactor4-bin.4_CEKMHFBL_00208	1968	1817.82	0	0
Reactor4-bin.4_CEKMHFBL_00209	984	833.821	0	0
Reactor4-bin.4_CEKMHFBL_00210	549	398.821	0	0
Reactor4-bin.4_CEKMHFBL_00211	597	446.821	0	0
Reactor4-bin.4_CEKMHFBL_00212	609	458.821	0	0
Reactor4-bin.4_CEKMHFBL_00213	558	407.821	0	0
Reactor4-bin.4_CEKMHFBL_00214	549	398.821	0	0
Reactor4-bin.4_CEKMHFBL_00215	759	608.821	0	0
Reactor4-bin.4_CEKMHFBL_00216	3963	3812.82	2.33908	0.0197836
Reactor4-bin.4_CEKMHFBL_00217	1038	887.821	0	0
Reactor4-bin.4_CEKMHFBL_00218	294	146.521	0	0
