target_id	length	eff_length	est_counts	tpm
2767802455_NHBDKAOG_00001	663	512.821	0	0
2767802455_NHBDKAOG_00002	1308	1157.82	1	0.0278526
2767802455_NHBDKAOG_00003	279	132.362	2	0.487273
2767802455_NHBDKAOG_00004	288	140.768	1	0.229089
2767802455_NHBDKAOG_00005	1215	1064.82	0	0
2767802455_NHBDKAOG_00006	198	62.0146	0	0
2767802455_NHBDKAOG_00007	342	192.852	0	0
2767802455_NHBDKAOG_00008	144	26.8254	0	0
2767802455_NHBDKAOG_00009	2004	1853.82	0	0
2767802455_NHBDKAOG_00010	531	380.86	0	0
2767802455_NHBDKAOG_00011	1230	1079.82	28	0.836205
2767802455_NHBDKAOG_00012	1260	1109.82	656	19.0615
2767802455_NHBDKAOG_00013	1137	986.821	1274	41.633
2767802455_NHBDKAOG_00014	261	115.635	23	6.41426
2767802455_NHBDKAOG_00015	327	178.336	272	49.1855
2767802455_NHBDKAOG_00016	438	288.022	332	37.1723
2767802455_NHBDKAOG_00017	708	557.821	546	31.5649
2767802455_NHBDKAOG_00018	255	110.113	19	5.56445
2767802455_NHBDKAOG_00019	534	383.86	92	7.72897
2767802455_NHBDKAOG_00020	303	155.249	218	45.2828
2767802455_NHBDKAOG_00021	270	123.974	11	2.86133
2767802455_NHBDKAOG_00022	237	94.1902	3	1.02712
2767802455_NHBDKAOG_00023	2985	2834.82	191	2.17277
2767802455_NHBDKAOG_00024	564	413.821	52	4.05226
2767802455_NHBDKAOG_00025	381	231.416	1033.23	143.984
2767802455_NHBDKAOG_00026	897	746.821	360	15.5451
2767802455_NHBDKAOG_00027	207	68.8836	33	15.4492
2767802455_NHBDKAOG_00028	612	461.821	191	13.3372
2767802455_NHBDKAOG_00029	1797	1646.82	1621	31.7427
2767802455_NHBDKAOG_00030	279	132.362	64	15.5927
2767802455_NHBDKAOG_00031	498	347.897	178	16.4997
2767802455_NHBDKAOG_00032	2145	1994.82	882	14.2584
2767802455_NHBDKAOG_00033	1623	1472.82	711	15.5678
2767802455_NHBDKAOG_00034	468	317.93	220	22.315
2767802455_NHBDKAOG_00035	249	104.777	529	162.815
2767802455_NHBDKAOG_00036	1368	1217.82	176	4.66054
2767802455_NHBDKAOG_00037	786	635.821	135	6.84708
2767802455_NHBDKAOG_00038	666	515.821	120	7.5022
2767802455_NHBDKAOG_00039	192	57.6342	170	95.1208
2767802455_NHBDKAOG_00040	885	734.821	987	43.3154
2767802455_NHBDKAOG_00041	363	213.593	415	62.6566
2767802455_NHBDKAOG_00042	966	815.821	1718	67.9102
2767802455_NHBDKAOG_00043	516	365.897	649	57.1996
2767802455_NHBDKAOG_00044	939	788.821	890	36.3846
2767802455_NHBDKAOG_00045	726	575.821	981	54.9399
2767802455_NHBDKAOG_00046	153	31.6333	211.636	215.751
2767802455_NHBDKAOG_00047	426	276.05	309	36.0975
2767802455_NHBDKAOG_00048	486	335.897	326	31.2981
2767802455_NHBDKAOG_00049	1203	1052.82	163	4.99275
2767802455_NHBDKAOG_00050	678	527.821	49	2.99375
2767802455_NHBDKAOG_00051	1449	1298.82	166	4.1216
2767802455_NHBDKAOG_00052	723	572.821	698	39.2955
2767802455_NHBDKAOG_00053	1203	1052.82	487	14.917
2767802455_NHBDKAOG_00054	786	635.821	293.256	14.8737
2767802455_NHBDKAOG_00055	822	671.821	105	5.04014
2767802455_NHBDKAOG_00056	273	126.731	20	5.08923
2767802455_NHBDKAOG_00057	1779	1628.82	710	14.057
2767802455_NHBDKAOG_00058	324	175.46	412	75.7227
2767802455_NHBDKAOG_00059	435	285.05	83	9.38995
2767802455_NHBDKAOG_00060	2373	2222.82	760	11.0259
2767802455_NHBDKAOG_00061	1149	998.821	398	12.85
2767802455_NHBDKAOG_00062	222	81.4855	4	1.58302
2767802455_NHBDKAOG_00063	558	407.821	27	2.13501
2767802455_NHBDKAOG_00064	201	64.3508	1	0.501133
2767802455_NHBDKAOG_00065	249	104.777	17	5.23225
2767802455_NHBDKAOG_00066	174	44.8959	39	28.0133
2767802455_NHBDKAOG_00067	432	282.05	834	95.3556
2767802455_NHBDKAOG_00068	642	491.821	554	36.3253
2767802455_NHBDKAOG_00069	1374	1223.82	1162	30.6193
2767802455_NHBDKAOG_00070	1128	977.821	300	9.89392
2767802455_NHBDKAOG_00071	327	178.336	43	7.77565
2767802455_NHBDKAOG_00072	684	533.821	920.892	55.6314
2767802455_NHBDKAOG_00073	1527	1376.82	3421	80.1276
2767802455_NHBDKAOG_00074	1059	908.821	340	12.0644
2767802455_NHBDKAOG_00075	147	28.3221	1031.9	1174.95
2767802455_NHBDKAOG_00076	1959	1808.82	1675	29.8625
2767802455_NHBDKAOG_00077	1212	1061.82	1035	31.4337
2767802455_NHBDKAOG_00078	678	527.821	874	53.3988
2767802455_NHBDKAOG_00079	480	329.93	541	52.8789
2767802455_NHBDKAOG_00080	861	710.821	145	6.57831
2767802455_NHBDKAOG_00081	651	500.821	826	53.1868
2767802455_NHBDKAOG_00082	843	692.821	369	17.1756
2767802455_NHBDKAOG_00083	498	347.897	596	55.2462
2767802455_NHBDKAOG_00084	555	404.821	46	3.66439
2767802455_NHBDKAOG_00085	981	830.821	95	3.68742
2767802455_NHBDKAOG_00086	747	596.821	2107	113.848
2767802455_NHBDKAOG_00087	405	255.154	275	34.7566
2767802455_NHBDKAOG_00088	846	695.821	117.099	5.42701
2767802455_NHBDKAOG_00089	618	467.821	2225	153.376
2767802455_NHBDKAOG_00090	1374	1223.82	300	7.90515
2767802455_NHBDKAOG_00091	864	713.821	50	2.25885
2767802455_NHBDKAOG_00092	426	276.05	503	58.7606
2767802455_NHBDKAOG_00093	480	329.93	1236	120.81
2767802455_NHBDKAOG_00094	279	132.362	1219	296.993
2767802455_NHBDKAOG_00095	294	146.521	1324	291.403
2767802455_NHBDKAOG_00096	813	662.821	469	22.8183
