target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1303.25	21	0.495366
2767802316_GNJGOIBN_00002	225	84.2807	0	0
2767802316_GNJGOIBN_00003	198	62.6023	0	0
2767802316_GNJGOIBN_00004	726	574.254	0	0
2767802316_GNJGOIBN_00005	987	835.254	0	0
2767802316_GNJGOIBN_00006	837	685.254	0	0
2767802316_GNJGOIBN_00007	669	517.254	0	0
2767802316_GNJGOIBN_00008	1071	919.254	0	0
2767802316_GNJGOIBN_00009	564	412.3	449	33.4787
2767802316_GNJGOIBN_00010	1560	1408.25	46	1.00418
2767802316_GNJGOIBN_00011	1755	1603.25	9	0.172574
2767802316_GNJGOIBN_00012	333	183.247	1	0.167764
2767802316_GNJGOIBN_00013	1722	1570.25	38	0.74396
2767802316_GNJGOIBN_00014	930	778.254	1	0.0395016
2767802316_GNJGOIBN_00015	561	409.3	84	6.30919
2767802316_GNJGOIBN_00016	759	607.254	47	2.37938
2767802316_GNJGOIBN_00017	1773	1621.25	12	0.227544
2767802316_GNJGOIBN_00018	1035	883.254	5	0.174028
2767802316_GNJGOIBN_00019	1374	1222.25	22	0.553347
2767802316_GNJGOIBN_00020	780	628.254	2	0.0978657
2767802316_GNJGOIBN_00021	762	610.254	5	0.251881
2767802316_GNJGOIBN_00022	1377	1225.25	4	0.100362
2767802316_GNJGOIBN_00023	1683	1531.25	65	1.30497
2767802316_GNJGOIBN_00024	210	72.0111	15	6.40365
2767802316_GNJGOIBN_00025	1422	1270.25	59	1.4279
2767802316_GNJGOIBN_00026	1131	979.254	59	1.85222
2767802316_GNJGOIBN_00027	2469	2317.25	53	0.703134
2767802316_GNJGOIBN_00028	822	670.254	19	0.871465
2767802316_GNJGOIBN_00029	636	484.254	4	0.253935
2767802316_GNJGOIBN_00030	702	550.254	5	0.279346
2767802316_GNJGOIBN_00031	1446	1294.25	1	0.0237529
2767802316_GNJGOIBN_00032	567	415.3	3	0.222073
2767802316_GNJGOIBN_00033	405	253.738	0	0
2767802316_GNJGOIBN_00034	357	206.446	1	0.148912
2767802316_GNJGOIBN_00035	1329	1177.25	3	0.0783406
2767802316_GNJGOIBN_00036	792	640.254	0	0
2767802316_GNJGOIBN_00037	762	610.254	5	0.251881
2767802316_GNJGOIBN_00038	684	532.254	24	1.38621
2767802316_GNJGOIBN_00039	2472	2320.25	11	0.145745
2767802316_GNJGOIBN_00040	2049	1897.25	118	1.91202
2767802316_GNJGOIBN_00041	2298	2146.25	57	0.81645
2767802316_GNJGOIBN_00042	76	8.9697	527.881	1809.23
2767802316_GNJGOIBN_00043	76	8.9697	193.959	664.765
2767802316_GNJGOIBN_00044	1560	1408.25	186	4.06039
2767802316_GNJGOIBN_00045	276	129.06	11	2.62022
2767802316_GNJGOIBN_00046	327	177.428	19	3.29205
2767802316_GNJGOIBN_00047	906	754.254	56	2.28248
2767802316_GNJGOIBN_00048	312	162.926	65	12.2648
2767802316_GNJGOIBN_00049	306	157.151	31	6.06428
2767802316_GNJGOIBN_00050	609	457.3	77	5.17637
2767802316_GNJGOIBN_00051	291	143.021	949	203.986
2767802316_GNJGOIBN_00052	495	343.376	87	7.78906
2767802316_GNJGOIBN_00053	597	445.3	37	2.55438
2767802316_GNJGOIBN_00054	2994	2842.25	128	1.38447
2767802316_GNJGOIBN_00055	684	532.254	54	3.11897
2767802316_GNJGOIBN_00056	1917	1765.25	65.1599	1.13477
2767802316_GNJGOIBN_00057	2862	2710.25	12	0.136115
2767802316_GNJGOIBN_00058	1152	1000.25	4	0.122938
2767802316_GNJGOIBN_00059	705	553.254	4	0.222265
2767802316_GNJGOIBN_00060	333	183.247	9	1.50988
2767802316_GNJGOIBN_00061	768	616.254	8	0.399086
2767802316_GNJGOIBN_00062	912	760.254	3	0.121311
2767802316_GNJGOIBN_00063	2598	2446.25	99	1.24414
2767802316_GNJGOIBN_00064	450	298.502	5	0.514943
2767802316_GNJGOIBN_00065	1152	1000.25	4	0.122938
2767802316_GNJGOIBN_00066	1020	868.254	47	1.66413
2767802316_GNJGOIBN_00067	504	352.376	22	1.91934
2767802316_GNJGOIBN_00068	927	775.254	10	0.396545
2767802316_GNJGOIBN_00069	849	697.254	11	0.484995
2767802316_GNJGOIBN_00070	849	697.254	0	0
2767802316_GNJGOIBN_00071	909	757.254	0	0
2767802316_GNJGOIBN_00072	1329	1177.25	37	0.966201
2767802316_GNJGOIBN_00073	636	484.254	4	0.253935
2767802316_GNJGOIBN_00074	2154	2002.25	12	0.184246
2767802316_GNJGOIBN_00075	1257	1105.25	9	0.250332
2767802316_GNJGOIBN_00076	1431	1279.25	12	0.288377
2767802316_GNJGOIBN_00077	1455	1303.25	19	0.448188
2767802316_GNJGOIBN_00078	1461	1309.25	7	0.164365
2767802316_GNJGOIBN_00079	1500	1348.25	14	0.319222
2767802316_GNJGOIBN_00080	348	197.731	8	1.2438
2767802316_GNJGOIBN_00081	396	244.788	9	1.13029
2767802316_GNJGOIBN_00082	438	286.502	13	1.39493
2767802316_GNJGOIBN_00083	1080	928.254	8	0.264947
2767802316_GNJGOIBN_00084	2025	1873.25	5	0.0820558
2767802316_GNJGOIBN_00085	1539	1387.25	5	0.110803
2767802316_GNJGOIBN_00086	1239	1087.25	1	0.0282752
2767802316_GNJGOIBN_00087	1200	1048.25	1	0.0293271
2767802316_GNJGOIBN_00088	966	814.254	7	0.264286
2767802316_GNJGOIBN_00089	1059	907.254	51	1.72813
2767802316_GNJGOIBN_00090	576	424.3	7	0.507179
2767802316_GNJGOIBN_00091	1071	919.254	24	0.802623
2767802316_GNJGOIBN_00092	1632	1480.25	135	2.80371
2767802316_GNJGOIBN_00093	177	47.679	15	9.67164
2767802316_GNJGOIBN_00094	816	664.254	28	1.29587
2767802316_GNJGOIBN_00095	1326	1174.25	11	0.287983
2767802316_GNJGOIBN_00096	1395	1243.25	11	0.272
2767802316_GNJGOIBN_00097	852	700.254	13	0.570721
2767802316_GNJGOIBN_00098	2055	1903.25	40	0.646099
2767802316_GNJGOIBN_00099	1182	1030.25	8	0.238716
2767802316_GNJGOIBN_00100	3171	3019.25	21	0.213824
