target_id	length	eff_length	est_counts	tpm
spades-bin.32_BBLLADNB_00001	1278	1137.22	342	14.3539
spades-bin.32_BBLLADNB_00002	432	291.321	1248	204.471
spades-bin.32_BBLLADNB_00003	198	68.7017	560.926	389.697
spades-bin.32_BBLLADNB_00004	360	219.854	220	47.7615
spades-bin.32_BBLLADNB_00005	1047	906.221	304	16.0114
spades-bin.32_BBLLADNB_00006	2376	2235.22	283	6.04304
spades-bin.32_BBLLADNB_00007	303	163.961	334	97.2286
spades-bin.32_BBLLADNB_00008	378	237.601	165	33.1455
spades-bin.32_BBLLADNB_00009	77	9.98492	66.5	317.882
spades-bin.32_BBLLADNB_00010	1467	1326.22	82	2.95112
spades-bin.32_BBLLADNB_00011	1320	1179.22	292	11.8189
spades-bin.32_BBLLADNB_00012	612	471.221	11	1.11419
spades-bin.32_BBLLADNB_00013	369	228.718	111	23.1639
spades-bin.32_BBLLADNB_00014	1218	1077.22	207	9.17181
spades-bin.32_BBLLADNB_00015	567	426.221	134	15.0058
spades-bin.32_BBLLADNB_00016	1320	1179.22	360	14.5712
spades-bin.32_BBLLADNB_00017	1266	1125.22	111	4.70841
spades-bin.32_BBLLADNB_00018	1164	1023.22	206	9.6092
spades-bin.32_BBLLADNB_00019	1068	927.221	70	3.60333
spades-bin.32_BBLLADNB_00020	1182	1041.22	138	6.32595
spades-bin.32_BBLLADNB_00021	1245	1104.22	126	5.44633
spades-bin.32_BBLLADNB_00022	1632	1491.22	74	2.36853
spades-bin.32_BBLLADNB_00023	879	738.221	10	0.646551
spades-bin.32_BBLLADNB_00024	879	738.221	18	1.16379
spades-bin.32_BBLLADNB_00025	1116	975.221	56	2.74078
spades-bin.32_BBLLADNB_00026	252	115.913	653	268.888
spades-bin.32_BBLLADNB_00027	1212	1071.22	97	4.32197
spades-bin.32_BBLLADNB_00028	840	699.221	31	2.1161
spades-bin.32_BBLLADNB_00029	453	312.292	230.766	35.2695
spades-bin.32_BBLLADNB_00030	909	768.221	85	5.28107
spades-bin.32_BBLLADNB_00031	129	22.6349	40	84.3471
spades-bin.32_BBLLADNB_00032	639	498.221	351	33.6259
spades-bin.32_BBLLADNB_00033	1083	942.221	405	20.5159
spades-bin.32_BBLLADNB_00034	1131	990.221	254	12.2431
spades-bin.32_BBLLADNB_00035	3186	3045.22	2376	37.2406
spades-bin.32_BBLLADNB_00036	597	456.221	94	9.83427
spades-bin.32_BBLLADNB_00037	795	654.221	49	3.57488
spades-bin.32_BBLLADNB_00038	660	519.221	88	8.08947
spades-bin.32_BBLLADNB_00039	1206	1065.22	443	19.8497
spades-bin.32_BBLLADNB_00040	825	684.221	199	13.8818
spades-bin.32_BBLLADNB_00041	873	732.221	247	16.1007
spades-bin.32_BBLLADNB_00042	1350	1209.22	71	2.80248
spades-bin.32_BBLLADNB_00043	678	537.221	74	6.57458
spades-bin.32_BBLLADNB_00044	489	348.261	73	10.0048
spades-bin.32_BBLLADNB_00045	1524	1383.22	447	15.4243
spades-bin.32_BBLLADNB_00046	1218	1077.22	156	6.91209
spades-bin.32_BBLLADNB_00047	300	161.076	300	88.8956
spades-bin.32_BBLLADNB_00048	453	312.292	269	41.1131
spades-bin.32_BBLLADNB_00049	1497	1356.22	103	3.6249
spades-bin.32_BBLLADNB_00050	339	199.018	82	19.6657
spades-bin.32_BBLLADNB_00051	333	193.096	73	18.0442
spades-bin.32_BBLLADNB_00052	1506	1365.22	34	1.18868
spades-bin.32_BBLLADNB_00053	1287	1146.22	48	1.99877
spades-bin.32_BBLLADNB_00054	492	351.261	108	14.6752
spades-bin.32_BBLLADNB_00055	1365	1224.22	474	18.4802
spades-bin.32_BBLLADNB_00056	711	570.221	106	8.87262
spades-bin.32_BBLLADNB_00057	624	483.221	54	5.33381
spades-bin.32_BBLLADNB_00058	756	615.221	570	44.2215
spades-bin.32_BBLLADNB_00059	1212	1071.22	73	3.25262
spades-bin.32_BBLLADNB_00060	732	591.221	60	4.84385
spades-bin.32_BBLLADNB_00061	1119	978.221	56	2.73238
spades-bin.32_BBLLADNB_00062	1107	966.221	148	7.31096
spades-bin.32_BBLLADNB_00063	264	126.913	108	40.6168
spades-bin.32_BBLLADNB_00064	336	196.038	859.655	209.302
spades-bin.32_BBLLADNB_00065	963	822.221	224	13.0032
spades-bin.32_BBLLADNB_00066	77	9.98492	243.75	1165.17
spades-bin.32_BBLLADNB_00067	243	107.56	28	12.425
spades-bin.32_BBLLADNB_00068	1590	1449.22	166	5.46717
spades-bin.32_BBLLADNB_00069	1371	1230.22	154	5.97485
spades-bin.32_BBLLADNB_00070	471	330.261	34	4.91373
spades-bin.32_BBLLADNB_00071	1161	1020.22	47	2.19884
spades-bin.32_BBLLADNB_00072	1308	1167.22	2135.89	87.3405
spades-bin.32_BBLLADNB_00073	525	384.261	736	91.42
spades-bin.32_BBLLADNB_00074	183	56.9041	242	202.983
spades-bin.32_BBLLADNB_00075	435	294.321	167	27.0822
spades-bin.32_BBLLADNB_00076	1326	1185.22	1901	76.5547
spades-bin.32_BBLLADNB_00077	219	86.4779	744	410.636
spades-bin.32_BBLLADNB_00078	363	222.832	1089.9	233.453
spades-bin.32_BBLLADNB_00079	396	255.454	742	138.637
spades-bin.32_BBLLADNB_00080	630	489.221	1533	149.564
spades-bin.32_BBLLADNB_00081	975	834.221	2748.64	157.263
spades-bin.32_BBLLADNB_00082	390	249.48	1205	230.537
spades-bin.32_BBLLADNB_00083	1812	1671.22	114	3.25582
spades-bin.32_BBLLADNB_00084	774	633.221	42	3.1658
spades-bin.32_BBLLADNB_00085	2352	2211.22	226	4.87827
spades-bin.32_BBLLADNB_00086	1290	1149.22	41	1.70282
