target_id	length	eff_length	est_counts	tpm
Reactor4-bin.4_CEKMHFBL_00001	795	654.221	0	0
Reactor4-bin.4_CEKMHFBL_00002	1155	1014.22	0	0
Reactor4-bin.4_CEKMHFBL_00003	1308	1167.22	0	0
Reactor4-bin.4_CEKMHFBL_00004	702	561.221	0	0
Reactor4-bin.4_CEKMHFBL_00005	1032	891.221	0	0
Reactor4-bin.4_CEKMHFBL_00006	2250	2109.22	0	0
Reactor4-bin.4_CEKMHFBL_00007	1320	1179.22	0	0
Reactor4-bin.4_CEKMHFBL_00008	990	849.221	0	0
Reactor4-bin.4_CEKMHFBL_00009	786	645.221	0	0
Reactor4-bin.4_CEKMHFBL_00010	198	68.7017	0	0
Reactor4-bin.4_CEKMHFBL_00011	678	537.221	0	0
Reactor4-bin.4_CEKMHFBL_00012	768	627.221	1	0.0760972
Reactor4-bin.4_CEKMHFBL_00013	636	495.221	0	0
Reactor4-bin.4_CEKMHFBL_00014	1560	1419.22	1	0.033631
Reactor4-bin.4_CEKMHFBL_00015	996	855.221	0	0
Reactor4-bin.4_CEKMHFBL_00016	1620	1479.22	1	0.0322668
Reactor4-bin.4_CEKMHFBL_00017	1095	954.221	0	0
Reactor4-bin.4_CEKMHFBL_00018	1179	1038.22	0	0
Reactor4-bin.4_CEKMHFBL_00019	861	720.221	0	0
Reactor4-bin.4_CEKMHFBL_00020	1086	945.221	0	0
Reactor4-bin.4_CEKMHFBL_00021	1554	1413.22	0	0
Reactor4-bin.4_CEKMHFBL_00022	1221	1080.22	0	0
Reactor4-bin.4_CEKMHFBL_00023	1941	1800.22	0	0
Reactor4-bin.4_CEKMHFBL_00024	1212	1071.22	0	0
Reactor4-bin.4_CEKMHFBL_00025	1926	1785.22	0	0
Reactor4-bin.4_CEKMHFBL_00026	1215	1074.22	0	0
Reactor4-bin.4_CEKMHFBL_00027	1317	1176.22	0	0
Reactor4-bin.4_CEKMHFBL_00028	1125	984.221	0	0
Reactor4-bin.4_CEKMHFBL_00029	1380	1239.22	0	0
Reactor4-bin.4_CEKMHFBL_00030	1329	1188.22	0	0
Reactor4-bin.4_CEKMHFBL_00031	975	834.221	0	0
Reactor4-bin.4_CEKMHFBL_00032	1212	1071.22	0	0
Reactor4-bin.4_CEKMHFBL_00033	1470	1329.22	0	0
Reactor4-bin.4_CEKMHFBL_00034	1161	1020.22	0	0
Reactor4-bin.4_CEKMHFBL_00035	1239	1098.22	0	0
Reactor4-bin.4_CEKMHFBL_00036	918	777.221	0	0
Reactor4-bin.4_CEKMHFBL_00037	744	603.221	0	0
Reactor4-bin.4_CEKMHFBL_00038	792	651.221	0	0
Reactor4-bin.4_CEKMHFBL_00039	882	741.221	0	0
Reactor4-bin.4_CEKMHFBL_00040	1428	1287.22	0	0
Reactor4-bin.4_CEKMHFBL_00041	717	576.221	0	0
Reactor4-bin.4_CEKMHFBL_00042	1251	1110.22	0	0
Reactor4-bin.4_CEKMHFBL_00043	1773	1632.22	0	0
Reactor4-bin.4_CEKMHFBL_00044	222	88.9665	0	0
Reactor4-bin.4_CEKMHFBL_00045	1062	921.221	0	0
Reactor4-bin.4_CEKMHFBL_00046	2814	2673.22	1	0.0178548
Reactor4-bin.4_CEKMHFBL_00047	2325	2184.22	1	0.0218521
Reactor4-bin.4_CEKMHFBL_00048	432	291.321	0	0
Reactor4-bin.4_CEKMHFBL_00049	453	312.292	0	0
Reactor4-bin.4_CEKMHFBL_00050	591	450.221	0	0
Reactor4-bin.4_CEKMHFBL_00051	92	11.7336	0	0
Reactor4-bin.4_CEKMHFBL_00052	1698	1557.22	0	0
Reactor4-bin.4_CEKMHFBL_00053	972	831.221	0	0
Reactor4-bin.4_CEKMHFBL_00054	939	798.221	0	0
Reactor4-bin.4_CEKMHFBL_00055	390	249.48	1	0.191317
Reactor4-bin.4_CEKMHFBL_00056	855	714.221	0	0
Reactor4-bin.4_CEKMHFBL_00057	1938	1797.22	3.13051	0.0831387
Reactor4-bin.4_CEKMHFBL_00058	1140	999.221	1	0.047767
Reactor4-bin.4_CEKMHFBL_00059	2085	1944.22	0	0
Reactor4-bin.4_CEKMHFBL_00060	1347	1206.22	0	0
Reactor4-bin.4_CEKMHFBL_00061	885	744.221	0	0
Reactor4-bin.4_CEKMHFBL_00062	750	609.221	0	0
Reactor4-bin.4_CEKMHFBL_00063	741	600.221	0	0
Reactor4-bin.4_CEKMHFBL_00064	819	678.221	1	0.070375
Reactor4-bin.4_CEKMHFBL_00065	465	324.261	0	0
Reactor4-bin.4_CEKMHFBL_00066	282	143.784	0	0
Reactor4-bin.4_CEKMHFBL_00067	717	576.221	1	0.0828324
Reactor4-bin.4_CEKMHFBL_00068	405	264.403	0	0
Reactor4-bin.4_CEKMHFBL_00069	405	264.403	0	0
Reactor4-bin.4_CEKMHFBL_00070	681	540.221	0	0
Reactor4-bin.4_CEKMHFBL_00071	1251	1110.22	0	0
Reactor4-bin.4_CEKMHFBL_00072	750	609.221	0	0
Reactor4-bin.4_CEKMHFBL_00073	783	642.221	0	0
Reactor4-bin.4_CEKMHFBL_00074	675	534.221	0	0
Reactor4-bin.4_CEKMHFBL_00075	1137	996.221	1	0.0479108
Reactor4-bin.4_CEKMHFBL_00076	936	795.221	0	0
Reactor4-bin.4_CEKMHFBL_00077	2046	1905.22	1	0.0250521
Reactor4-bin.4_CEKMHFBL_00078	1350	1209.22	0	0
Reactor4-bin.4_CEKMHFBL_00079	552	411.221	0	0
Reactor4-bin.4_CEKMHFBL_00080	297	158.172	0	0
Reactor4-bin.4_CEKMHFBL_00081	2109	1968.22	8	0.194002
Reactor4-bin.4_CEKMHFBL_00082	948	807.221	0	0
Reactor4-bin.4_CEKMHFBL_00083	936	795.221	1	0.0600208
Reactor4-bin.4_CEKMHFBL_00084	1236	1095.22	0	0
Reactor4-bin.4_CEKMHFBL_00085	1203	1062.22	9	0.404405
Reactor4-bin.4_CEKMHFBL_00086	768	627.221	12	0.913167
Reactor4-bin.4_CEKMHFBL_00087	624	483.221	0	0
Reactor4-bin.4_CEKMHFBL_00088	699	558.221	0	0
Reactor4-bin.4_CEKMHFBL_00089	1362	1221.22	2	0.0781673
Reactor4-bin.4_CEKMHFBL_00090	420	279.321	0	0
Reactor4-bin.4_CEKMHFBL_00091	492	351.261	0	0
Reactor4-bin.4_CEKMHFBL_00092	1506	1365.22	0	0
Reactor4-bin.4_CEKMHFBL_00093	246	110.402	0	0
Reactor4-bin.4_CEKMHFBL_00094	132	24.1244	0	0
Reactor4-bin.4_CEKMHFBL_00095	339	199.018	12	2.87791
Reactor4-bin.4_CEKMHFBL_00096	1485	1344.22	0	0
Reactor4-bin.4_CEKMHFBL_00097	276	138.212	0	0
Reactor4-bin.4_CEKMHFBL_00098	3477	3336.22	15	0.214598
Reactor4-bin.4_CEKMHFBL_00099	624	483.221	0	0
Reactor4-bin.4_CEKMHFBL_00100	1356	1215.22	0	0
Reactor4-bin.4_CEKMHFBL_00101	975	834.221	0	0
Reactor4-bin.4_CEKMHFBL_00102	2175	2034.22	39	0.915073
Reactor4-bin.4_CEKMHFBL_00103	462	321.261	0	0
Reactor4-bin.4_CEKMHFBL_00104	2829	2688.22	1	0.0177551
Reactor4-bin.4_CEKMHFBL_00105	651	510.221	0	0
