target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1301.29	30	0.686959
2767802316_GNJGOIBN_00002	225	83.221	2	0.716111
2767802316_GNJGOIBN_00003	198	62.2824	0	0
2767802316_GNJGOIBN_00004	726	572.288	0	0
2767802316_GNJGOIBN_00005	987	833.288	1	0.0357592
2767802316_GNJGOIBN_00006	837	683.288	1	0.0436093
2767802316_GNJGOIBN_00007	669	515.288	0	0
2767802316_GNJGOIBN_00008	1071	917.288	0	0
2767802316_GNJGOIBN_00009	564	410.288	166	12.056
2767802316_GNJGOIBN_00010	1560	1406.29	25	0.529723
2767802316_GNJGOIBN_00011	1755	1601.29	14	0.26052
2767802316_GNJGOIBN_00012	333	181.144	0	0
2767802316_GNJGOIBN_00013	1722	1568.29	46	0.874007
2767802316_GNJGOIBN_00014	930	776.288	8	0.307079
2767802316_GNJGOIBN_00015	561	407.288	140	10.2426
2767802316_GNJGOIBN_00016	759	605.288	73	3.59371
2767802316_GNJGOIBN_00017	1773	1619.29	16	0.294428
2767802316_GNJGOIBN_00018	1035	881.288	4	0.135246
2767802316_GNJGOIBN_00019	1374	1220.29	30	0.732558
2767802316_GNJGOIBN_00020	780	626.288	3	0.142735
2767802316_GNJGOIBN_00021	762	608.288	9	0.440875
2767802316_GNJGOIBN_00022	1377	1223.29	9	0.219228
2767802316_GNJGOIBN_00023	1683	1529.29	54	1.05217
2767802316_GNJGOIBN_00024	210	71.2461	15	6.27355
2767802316_GNJGOIBN_00025	1422	1268.29	50	1.17472
2767802316_GNJGOIBN_00026	1131	977.288	64	1.95137
2767802316_GNJGOIBN_00027	2469	2315.29	75	0.965249
2767802316_GNJGOIBN_00028	822	668.288	22	0.980938
2767802316_GNJGOIBN_00029	636	482.288	4	0.247136
2767802316_GNJGOIBN_00030	702	548.288	13	0.706508
2767802316_GNJGOIBN_00031	1446	1292.29	1	0.0230581
2767802316_GNJGOIBN_00032	567	413.288	1	0.0720991
2767802316_GNJGOIBN_00033	405	251.7	1	0.118386
2767802316_GNJGOIBN_00034	357	204.358	1	0.145811
2767802316_GNJGOIBN_00035	1329	1175.29	7	0.177475
2767802316_GNJGOIBN_00036	792	638.288	1	0.0466838
2767802316_GNJGOIBN_00037	762	608.288	9	0.440875
2767802316_GNJGOIBN_00038	684	530.288	26	1.46098
2767802316_GNJGOIBN_00039	2472	2318.29	17	0.218507
2767802316_GNJGOIBN_00040	2049	1895.29	209	3.2859
2767802316_GNJGOIBN_00041	2298	2144.29	82	1.1395
2767802316_GNJGOIBN_00042	76	8.8	277.744	940.472
2767802316_GNJGOIBN_00043	76	8.8	181.364	614.118
2767802316_GNJGOIBN_00044	1560	1406.29	208	4.40729
2767802316_GNJGOIBN_00045	276	127.304	16	3.74507
2767802316_GNJGOIBN_00046	327	175.251	18	3.06052
2767802316_GNJGOIBN_00047	906	752.288	72	2.85188
2767802316_GNJGOIBN_00048	312	160.925	35	6.48078
2767802316_GNJGOIBN_00049	306	155.276	33	6.33275
2767802316_GNJGOIBN_00050	609	455.288	71	4.64681
2767802316_GNJGOIBN_00051	291	141.27	529	111.58
2767802316_GNJGOIBN_00052	495	341.36	78	6.80872
2767802316_GNJGOIBN_00053	597	443.288	42	2.82323
2767802316_GNJGOIBN_00054	2994	2840.29	141	1.47924
2767802316_GNJGOIBN_00055	684	530.288	39	2.19147
2767802316_GNJGOIBN_00056	1917	1763.29	74.0824	1.25191
2767802316_GNJGOIBN_00057	2862	2708.29	22	0.242053
2767802316_GNJGOIBN_00058	1152	998.288	8	0.23879
2767802316_GNJGOIBN_00059	705	551.288	5	0.270255
2767802316_GNJGOIBN_00060	333	181.144	6	0.986987
2767802316_GNJGOIBN_00061	768	614.288	6	0.291046
2767802316_GNJGOIBN_00062	912	758.288	3	0.117888
2767802316_GNJGOIBN_00063	2598	2444.29	149.054	1.81708
2767802316_GNJGOIBN_00064	450	296.423	12	1.20629
2767802316_GNJGOIBN_00065	1152	998.288	10	0.298488
2767802316_GNJGOIBN_00066	1020	866.288	82	2.82055
2767802316_GNJGOIBN_00067	504	350.325	34	2.89195
2767802316_GNJGOIBN_00068	927	773.288	17	0.655074
2767802316_GNJGOIBN_00069	849	695.288	23	0.985702
2767802316_GNJGOIBN_00070	849	695.288	3	0.12857
2767802316_GNJGOIBN_00071	909	755.288	2	0.0789042
2767802316_GNJGOIBN_00072	1329	1175.29	56	1.4198
2767802316_GNJGOIBN_00073	636	482.288	5	0.30892
2767802316_GNJGOIBN_00074	2154	2000.29	11	0.163864
2767802316_GNJGOIBN_00075	1257	1103.29	5	0.13504
