spades-bin.32_BBLLADNB_00001	K01868
spades-bin.32_BBLLADNB_00002	K02520
spades-bin.32_BBLLADNB_00003	K02916
spades-bin.32_BBLLADNB_00004	K02887
spades-bin.32_BBLLADNB_00005	K01889
spades-bin.32_BBLLADNB_00006	K01890
spades-bin.32_BBLLADNB_00007	K04764
spades-bin.32_BBLLADNB_00010	K02482
spades-bin.32_BBLLADNB_00010	K07216
spades-bin.32_BBLLADNB_00011	K02482
spades-bin.32_BBLLADNB_00012	K03410
spades-bin.32_BBLLADNB_00016	K07814
spades-bin.32_BBLLADNB_00021	K01586
spades-bin.32_BBLLADNB_00023	K10778
spades-bin.32_BBLLADNB_00025	K01736
spades-bin.32_BBLLADNB_00026	K09794
spades-bin.32_BBLLADNB_00027	K05820
spades-bin.32_BBLLADNB_00028	K23010
spades-bin.32_BBLLADNB_00028	K07387
spades-bin.32_BBLLADNB_00032	K01704
spades-bin.32_BBLLADNB_00033	K00052
spades-bin.32_BBLLADNB_00034	K00133
spades-bin.32_BBLLADNB_00035	K08086
spades-bin.32_BBLLADNB_00037	K06173
spades-bin.32_BBLLADNB_00038	K01817
spades-bin.32_BBLLADNB_00039	K01696
spades-bin.32_BBLLADNB_00039	K01817
spades-bin.32_BBLLADNB_00040	K01695
spades-bin.32_BBLLADNB_00041	K01963
spades-bin.32_BBLLADNB_00042	K11754
spades-bin.32_BBLLADNB_00043	K03749
spades-bin.32_BBLLADNB_00044	K03558
spades-bin.32_BBLLADNB_00045	K00764
spades-bin.32_BBLLADNB_00046	K10764
spades-bin.32_BBLLADNB_00048	K07216
spades-bin.32_BBLLADNB_00049	K03320
spades-bin.32_BBLLADNB_00050	K04752
spades-bin.32_BBLLADNB_00050	K04751
spades-bin.32_BBLLADNB_00051	K09806
spades-bin.32_BBLLADNB_00052	K07391
spades-bin.32_BBLLADNB_00054	K06186
spades-bin.32_BBLLADNB_00055	K06001
spades-bin.32_BBLLADNB_00057	K00859
spades-bin.32_BBLLADNB_00058	K18778
spades-bin.32_BBLLADNB_00061	K00931
spades-bin.32_BBLLADNB_00062	K03979
spades-bin.32_BBLLADNB_00063	K02899
spades-bin.32_BBLLADNB_00064	K02888
spades-bin.32_BBLLADNB_00065	K02523
spades-bin.32_BBLLADNB_00068	K02668
spades-bin.32_BBLLADNB_00069	K02667
spades-bin.32_BBLLADNB_00070	K03806
spades-bin.32_BBLLADNB_00072	K01596
spades-bin.32_BBLLADNB_00073	K02988
spades-bin.32_BBLLADNB_00074	K02907
spades-bin.32_BBLLADNB_00075	K02876
spades-bin.32_BBLLADNB_00076	K03076
spades-bin.32_BBLLADNB_00077	K02518
spades-bin.32_BBLLADNB_00078	K02952
spades-bin.32_BBLLADNB_00079	K02948
spades-bin.32_BBLLADNB_00080	K02986
spades-bin.32_BBLLADNB_00081	K03040
spades-bin.32_BBLLADNB_00082	K02879
spades-bin.32_BBLLADNB_00083	K06147
spades-bin.32_BBLLADNB_00085	K06445
spades-bin.32_BBLLADNB_00086	K00626
spades-bin.32_BBLLADNB_00087	K01782
spades-bin.32_BBLLADNB_00088	K06076
spades-bin.32_BBLLADNB_00090	K00632
spades-bin.32_BBLLADNB_00090	K00626
spades-bin.32_BBLLADNB_00094	K09022
spades-bin.32_BBLLADNB_00095	K03655
spades-bin.32_BBLLADNB_00096	K03406
spades-bin.32_BBLLADNB_00096	K07216
spades-bin.32_BBLLADNB_00098	K02074
spades-bin.32_BBLLADNB_00099	K02075
spades-bin.32_BBLLADNB_00100	K02077
spades-bin.32_BBLLADNB_00103	K07093
spades-bin.32_BBLLADNB_00104	K03088
spades-bin.32_BBLLADNB_00105	K00259
spades-bin.32_BBLLADNB_00106	K01092
spades-bin.32_BBLLADNB_00107	K02533
spades-bin.32_BBLLADNB_00108	K00640
spades-bin.32_BBLLADNB_00109	K13643
spades-bin.32_BBLLADNB_00110	K04487
spades-bin.32_BBLLADNB_00111	K04487
spades-bin.32_BBLLADNB_00112	K04488
spades-bin.32_BBLLADNB_00113	K13628
spades-bin.32_BBLLADNB_00114	K04082
spades-bin.32_BBLLADNB_00115	K04044
spades-bin.32_BBLLADNB_00116	K04755
spades-bin.32_BBLLADNB_00118	K09966
spades-bin.32_BBLLADNB_00121	K03554
spades-bin.32_BBLLADNB_00125	K09781
spades-bin.32_BBLLADNB_00127	K03442
spades-bin.32_BBLLADNB_00157	K07724
spades-bin.32_BBLLADNB_00159	K07724
spades-bin.32_BBLLADNB_00163	K07497
spades-bin.32_BBLLADNB_00175	K01185
spades-bin.32_BBLLADNB_00187	K01130
spades-bin.32_BBLLADNB_00189	K10680
spades-bin.32_BBLLADNB_00190	K07234
spades-bin.32_BBLLADNB_00192	K06893
spades-bin.32_BBLLADNB_00201	K11904
spades-bin.32_BBLLADNB_00202	K06905
spades-bin.32_BBLLADNB_00206	K06907
spades-bin.32_BBLLADNB_00208	K06907
spades-bin.32_BBLLADNB_00214	K01953
spades-bin.32_BBLLADNB_00216	K13670
spades-bin.32_BBLLADNB_00222	K02805
spades-bin.32_BBLLADNB_00223	K03328
spades-bin.32_BBLLADNB_00228	K01912
spades-bin.32_BBLLADNB_00230	K00066
spades-bin.32_BBLLADNB_00231	K21001
spades-bin.32_BBLLADNB_00232	K01953
spades-bin.32_BBLLADNB_00234	K01953
spades-bin.32_BBLLADNB_00239	K01791
spades-bin.32_BBLLADNB_00244	K01991
spades-bin.32_BBLLADNB_00245	K00575
spades-bin.32_BBLLADNB_00246	K03189
spades-bin.32_BBLLADNB_00247	K03188
spades-bin.32_BBLLADNB_00248	K03187
spades-bin.32_BBLLADNB_00250	K03274
spades-bin.32_BBLLADNB_00251	K21344
spades-bin.32_BBLLADNB_00252	K19804
spades-bin.32_BBLLADNB_00253	K08992
spades-bin.32_BBLLADNB_00254	K05788
spades-bin.32_BBLLADNB_00255	K02945
spades-bin.32_BBLLADNB_00256	K00800
spades-bin.32_BBLLADNB_00256	K00945
spades-bin.32_BBLLADNB_00257	K04517
spades-bin.32_BBLLADNB_00258	K00817
spades-bin.32_BBLLADNB_00259	K14170
spades-bin.32_BBLLADNB_00259	K04518
spades-bin.32_BBLLADNB_00260	K02469
spades-bin.32_BBLLADNB_00263	K01939
spades-bin.32_BBLLADNB_00264	K02502
spades-bin.32_BBLLADNB_00265	K09937
spades-bin.32_BBLLADNB_00266	K04087
spades-bin.32_BBLLADNB_00267	K04088
spades-bin.32_BBLLADNB_00268	K03665
spades-bin.32_BBLLADNB_00269	K03666
spades-bin.32_BBLLADNB_00275	K03301
spades-bin.32_BBLLADNB_00276	K02517
spades-bin.32_BBLLADNB_00277	K03975
spades-bin.32_BBLLADNB_00278	K11175
spades-bin.32_BBLLADNB_00280	K03500
spades-bin.32_BBLLADNB_00283	K07639
spades-bin.32_BBLLADNB_00284	K07661
spades-bin.32_BBLLADNB_00285	K00507
spades-bin.32_BBLLADNB_00286	K03611
spades-bin.32_BBLLADNB_00287	K01520
spades-bin.32_BBLLADNB_00288	K13038
spades-bin.32_BBLLADNB_00289	K03781
spades-bin.32_BBLLADNB_00290	K03572
spades-bin.32_BBLLADNB_00291	K00791
spades-bin.32_BBLLADNB_00296	K03274
spades-bin.32_BBLLADNB_00297	K12339
spades-bin.32_BBLLADNB_00298	K07501
spades-bin.32_BBLLADNB_00301	K14441
spades-bin.32_BBLLADNB_00302	K14162
spades-bin.32_BBLLADNB_00307	K00990
spades-bin.32_BBLLADNB_00308	K01265
spades-bin.32_BBLLADNB_00309	K02967
spades-bin.32_BBLLADNB_00310	K02357
spades-bin.32_BBLLADNB_00311	K09903
spades-bin.32_BBLLADNB_00312	K02838
spades-bin.32_BBLLADNB_00313	K00806
spades-bin.32_BBLLADNB_00314	K00981
spades-bin.32_BBLLADNB_00315	K00099
spades-bin.32_BBLLADNB_00316	K11749
spades-bin.32_BBLLADNB_00317	K07277
spades-bin.32_BBLLADNB_00318	K06142
spades-bin.32_BBLLADNB_00319	K02536
spades-bin.32_BBLLADNB_00320	K02372
spades-bin.32_BBLLADNB_00321	K00677
spades-bin.32_BBLLADNB_00322	K00748
spades-bin.32_BBLLADNB_00323	K03470
spades-bin.32_BBLLADNB_00324	K03437
spades-bin.32_BBLLADNB_00326	K02674
spades-bin.32_BBLLADNB_00327	K02673
spades-bin.32_BBLLADNB_00328	K02672
spades-bin.32_BBLLADNB_00329	K02671
spades-bin.32_BBLLADNB_00330	K08084
spades-bin.32_BBLLADNB_00331	K02655
spades-bin.32_BBLLADNB_00332	K03832
spades-bin.32_BBLLADNB_00333	K03527
spades-bin.32_BBLLADNB_00335	K17836
spades-bin.32_BBLLADNB_00341	K09019
spades-bin.32_BBLLADNB_00342	K23886
spades-bin.32_BBLLADNB_00345	K12262
spades-bin.32_BBLLADNB_00350	K21470
spades-bin.32_BBLLADNB_00354	K21023
spades-bin.32_BBLLADNB_00357	K00700
spades-bin.32_BBLLADNB_00359	K07178
spades-bin.32_BBLLADNB_00360	K01752
spades-bin.32_BBLLADNB_00361	K07264
spades-bin.32_BBLLADNB_00364	K10012
spades-bin.32_BBLLADNB_00369	K00688
spades-bin.32_BBLLADNB_00370	K00700
spades-bin.32_BBLLADNB_00371	K01214
spades-bin.32_BBLLADNB_00373	K03574
spades-bin.32_BBLLADNB_00374	K06923
spades-bin.32_BBLLADNB_00375	K08304
spades-bin.32_BBLLADNB_00376	K03320
spades-bin.32_BBLLADNB_00381	K04750
spades-bin.32_BBLLADNB_00382	K07220
spades-bin.32_BBLLADNB_00383	K03306
