target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1301.36	28	0.576188
2767802316_GNJGOIBN_00002	225	83.7808	0	0
2767802316_GNJGOIBN_00003	198	62.9207	0	0
2767802316_GNJGOIBN_00004	726	572.359	0	0
2767802316_GNJGOIBN_00005	987	833.359	1	0.0321345
2767802316_GNJGOIBN_00006	837	683.359	0	0
2767802316_GNJGOIBN_00007	669	515.359	0	0
2767802316_GNJGOIBN_00008	1071	917.359	0	0
2767802316_GNJGOIBN_00009	564	410.402	416.039	27.1474
2767802316_GNJGOIBN_00010	1560	1406.36	25	0.476044
2767802316_GNJGOIBN_00011	1755	1601.36	9	0.150507
2767802316_GNJGOIBN_00012	333	181.503	1	0.147543
2767802316_GNJGOIBN_00013	1722	1568.36	53	0.904969
2767802316_GNJGOIBN_00014	930	776.359	4	0.137975
2767802316_GNJGOIBN_00015	561	407.402	94	6.17886
2767802316_GNJGOIBN_00016	759	605.359	69	3.05239
2767802316_GNJGOIBN_00017	1773	1619.36	12	0.198446
2767802316_GNJGOIBN_00018	1035	881.359	6	0.182306
2767802316_GNJGOIBN_00019	1374	1220.36	19	0.416936
2767802316_GNJGOIBN_00020	780	626.359	2	0.0855087
2767802316_GNJGOIBN_00021	762	608.359	7	0.308136
2767802316_GNJGOIBN_00022	1377	1223.36	15	0.328353
2767802316_GNJGOIBN_00023	1683	1529.36	90	1.57593
2767802316_GNJGOIBN_00024	210	72.0574	19	7.06119
2767802316_GNJGOIBN_00025	1422	1268.36	65	1.37238
2767802316_GNJGOIBN_00026	1131	977.359	56	1.5344
2767802316_GNJGOIBN_00027	2469	2315.36	83	0.959982
2767802316_GNJGOIBN_00028	822	668.359	19	0.761285
2767802316_GNJGOIBN_00029	636	482.358	3	0.166554
2767802316_GNJGOIBN_00030	702	548.359	4	0.195343
2767802316_GNJGOIBN_00031	1446	1292.36	3	0.0621644
2767802316_GNJGOIBN_00032	567	413.402	1	0.0647785
2767802316_GNJGOIBN_00033	405	251.805	0	0
2767802316_GNJGOIBN_00034	357	204.729	2	0.261609
2767802316_GNJGOIBN_00035	1329	1175.36	1	0.0227842
2767802316_GNJGOIBN_00036	792	638.359	5	0.209753
2767802316_GNJGOIBN_00037	762	608.359	2	0.0880387
2767802316_GNJGOIBN_00038	684	530.359	54	2.72664
2767802316_GNJGOIBN_00039	2472	2318.36	25	0.288777
2767802316_GNJGOIBN_00040	2049	1895.36	226.996	3.20723
2767802316_GNJGOIBN_00041	2298	2144.36	91	1.13644
2767802316_GNJGOIBN_00042	76	13.2566	471.653	952.78
2767802316_GNJGOIBN_00043	76	13.2566	172.915	349.303
2767802316_GNJGOIBN_00044	1560	1406.36	206	3.9226
2767802316_GNJGOIBN_00045	276	128.136	14	2.92592
2767802316_GNJGOIBN_00046	327	175.773	26	3.96118
2767802316_GNJGOIBN_00047	906	752.359	74	2.63397
2767802316_GNJGOIBN_00048	312	161.628	54	8.94709
2767802316_GNJGOIBN_00049	306	155.854	36	6.18571
2767802316_GNJGOIBN_00050	609	455.358	84	4.94003
2767802316_GNJGOIBN_00051	291	141.867	691	130.436
2767802316_GNJGOIBN_00052	495	341.402	87	6.82428
2767802316_GNJGOIBN_00053	597	443.358	46	2.77847
2767802316_GNJGOIBN_00054	2994	2840.36	156	1.4708
2767802316_GNJGOIBN_00055	684	530.359	52	2.62565
2767802316_GNJGOIBN_00056	1917	1763.36	98.2003	1.49134
2767802316_GNJGOIBN_00057	2862	2708.36	33	0.326296
2767802316_GNJGOIBN_00058	1152	998.359	17	0.456001
2767802316_GNJGOIBN_00059	705	551.359	6	0.291421
2767802316_GNJGOIBN_00060	333	181.503	8	1.18035
2767802316_GNJGOIBN_00061	768	614.359	6	0.261537
2767802316_GNJGOIBN_00062	912	758.359	4	0.14125
2767802316_GNJGOIBN_00063	2598	2444.36	161	1.76386
2767802316_GNJGOIBN_00064	450	296.528	9	0.812793
2767802316_GNJGOIBN_00065	1152	998.359	18	0.482825
2767802316_GNJGOIBN_00066	1020	866.359	70	2.16373
2767802316_GNJGOIBN_00067	504	350.402	38	2.90416
2767802316_GNJGOIBN_00068	927	773.359	17	0.588669
2767802316_GNJGOIBN_00069	849	695.359	17	0.654702
2767802316_GNJGOIBN_00070	849	695.359	3	0.115536
2767802316_GNJGOIBN_00071	909	755.359	3	0.106358
2767802316_GNJGOIBN_00072	1329	1175.36	50	1.13921
2767802316_GNJGOIBN_00073	636	482.358	4	0.222072
2767802316_GNJGOIBN_00074	2154	2000.36	10	0.133874
2767802316_GNJGOIBN_00075	1257	1103.36	21	0.50969
2767802316_GNJGOIBN_00076	1431	1277.36	14	0.293507
2767802316_GNJGOIBN_00077	1455	1301.36	10	0.205782
2767802316_GNJGOIBN_00078	1461	1307.36	8	0.16387
2767802316_GNJGOIBN_00079	1500	1346.36	37	0.735943
2767802316_GNJGOIBN_00080	348	196.009	11	1.50287
2767802316_GNJGOIBN_00081	396	242.928	19	2.0945
2767802316_GNJGOIBN_00082	438	284.616	17	1.59953
2767802316_GNJGOIBN_00083	1080	926.359	12	0.346901
2767802316_GNJGOIBN_00084	2025	1871.36	4	0.0572409
2767802316_GNJGOIBN_00085	1539	1385.36	11	0.212635
2767802316_GNJGOIBN_00086	1239	1085.36	4	0.0986939
2767802316_GNJGOIBN_00087	1200	1046.36	3	0.0767793
