target_id	length	eff_length	est_counts	tpm
spades-bin.32_BBLLADNB_00001	1278	1123.51	405	12.6342
spades-bin.32_BBLLADNB_00002	432	278.039	2181	274.928
spades-bin.32_BBLLADNB_00003	198	61.4217	1234.03	704.164
spades-bin.32_BBLLADNB_00004	360	206.986	1272	215.385
spades-bin.32_BBLLADNB_00005	1047	892.507	1040	40.8406
spades-bin.32_BBLLADNB_00006	2376	2221.51	858	13.5366
spades-bin.32_BBLLADNB_00007	303	152.017	595	137.181
spades-bin.32_BBLLADNB_00008	378	224.644	421	65.6838
spades-bin.32_BBLLADNB_00009	77	19.4615	99	178.29
spades-bin.32_BBLLADNB_00010	1467	1312.51	117	3.12431
spades-bin.32_BBLLADNB_00011	1320	1165.51	217	6.52552
spades-bin.32_BBLLADNB_00012	612	457.507	14	1.07251
spades-bin.32_BBLLADNB_00013	369	215.776	98	15.9182
spades-bin.32_BBLLADNB_00014	1218	1063.51	232	7.64571
spades-bin.32_BBLLADNB_00015	567	412.55	320	27.1859
spades-bin.32_BBLLADNB_00016	1320	1165.51	730	21.9522
spades-bin.32_BBLLADNB_00017	1266	1111.51	200	6.30649
spades-bin.32_BBLLADNB_00018	1164	1009.51	157	5.4508
spades-bin.32_BBLLADNB_00019	1068	913.507	74	2.83916
spades-bin.32_BBLLADNB_00020	1182	1027.51	141	4.80955
spades-bin.32_BBLLADNB_00021	1245	1090.51	161	5.17449
spades-bin.32_BBLLADNB_00022	1632	1477.51	117	2.7754
spades-bin.32_BBLLADNB_00023	879	724.507	19	0.919139
spades-bin.32_BBLLADNB_00024	879	724.507	35	1.69315
spades-bin.32_BBLLADNB_00025	1116	961.507	113	4.11904
spades-bin.32_BBLLADNB_00026	252	105.816	1240	410.716
spades-bin.32_BBLLADNB_00027	1212	1057.51	182	6.03196
spades-bin.32_BBLLADNB_00028	840	685.507	50	2.5564
spades-bin.32_BBLLADNB_00029	453	298.811	402.499	47.2105
spades-bin.32_BBLLADNB_00030	909	754.507	306	14.2144
spades-bin.32_BBLLADNB_00031	129	19.2826	104	189.033
spades-bin.32_BBLLADNB_00032	639	484.507	1048	75.8108
spades-bin.32_BBLLADNB_00033	1083	928.507	945	35.6711
spades-bin.32_BBLLADNB_00034	1131	976.507	1000	35.8918
spades-bin.32_BBLLADNB_00035	3186	3031.51	5986	69.2067
spades-bin.32_BBLLADNB_00036	597	442.507	145	11.4847
spades-bin.32_BBLLADNB_00037	795	640.507	111	6.07392
spades-bin.32_BBLLADNB_00038	660	505.507	376	26.0694
spades-bin.32_BBLLADNB_00039	1206	1051.51	1146	38.1982
spades-bin.32_BBLLADNB_00040	825	670.507	597	31.2062
spades-bin.32_BBLLADNB_00041	873	718.507	540.314	26.3563
spades-bin.32_BBLLADNB_00042	1350	1195.51	202	5.92201
spades-bin.32_BBLLADNB_00043	678	523.507	271	18.1433
spades-bin.32_BBLLADNB_00044	489	334.621	194	20.3198
spades-bin.32_BBLLADNB_00045	1524	1369.51	848	21.7021
spades-bin.32_BBLLADNB_00046	1218	1063.51	374	12.3254
spades-bin.32_BBLLADNB_00047	300	149.123	206	48.4163
spades-bin.32_BBLLADNB_00048	453	298.811	267	31.3173
spades-bin.32_BBLLADNB_00049	1497	1342.51	2704	70.5928
spades-bin.32_BBLLADNB_00050	339	186.559	1296	243.477
spades-bin.32_BBLLADNB_00051	333	180.762	151	29.2779
spades-bin.32_BBLLADNB_00052	1506	1351.51	88	2.2821
spades-bin.32_BBLLADNB_00053	1287	1132.51	42	1.29981
spades-bin.32_BBLLADNB_00054	492	337.621	137	14.222
spades-bin.32_BBLLADNB_00055	1365	1210.51	1187	34.3679
spades-bin.32_BBLLADNB_00056	711	556.507	255	16.0598
spades-bin.32_BBLLADNB_00057	624	469.507	137	10.227
spades-bin.32_BBLLADNB_00058	756	601.507	1068	62.2301
spades-bin.32_BBLLADNB_00059	1212	1057.51	115	3.8114
spades-bin.32_BBLLADNB_00060	732	577.507	142	8.61789
spades-bin.32_BBLLADNB_00061	1119	964.507	181	6.57723
spades-bin.32_BBLLADNB_00062	1107	952.507	483	17.7725
spades-bin.32_BBLLADNB_00063	264	116.367	820.561	247.144
spades-bin.32_BBLLADNB_00064	336	183.634	3404.52	649.791
spades-bin.32_BBLLADNB_00065	963	808.507	821	35.5901
spades-bin.32_BBLLADNB_00066	77	19.4615	313	563.686
spades-bin.32_BBLLADNB_00067	243	97.9982	67	23.9622
spades-bin.32_BBLLADNB_00068	1590	1435.51	231	5.63997
spades-bin.32_BBLLADNB_00069	1371	1216.51	232	6.68411
spades-bin.32_BBLLADNB_00070	471	316.719	45	4.97975
spades-bin.32_BBLLADNB_00071	1161	1006.51	95	3.30809
spades-bin.32_BBLLADNB_00072	1308	1153.51	9682.47	294.195
