target_id	length	eff_length	est_counts	tpm
2767802455_NHBDKAOG_00001	663	508.507	0	0
2767802455_NHBDKAOG_00002	1308	1153.51	1	0.0303843
2767802455_NHBDKAOG_00003	279	129.827	0	0
2767802455_NHBDKAOG_00004	288	138.06	0	0
2767802455_NHBDKAOG_00005	1215	1060.51	0	0
2767802455_NHBDKAOG_00006	198	61.4217	0	0
2767802455_NHBDKAOG_00007	342	189.426	0	0
2767802455_NHBDKAOG_00008	144	26.747	0	0
2767802455_NHBDKAOG_00009	2004	1849.51	0	0
2767802455_NHBDKAOG_00010	531	376.55	1	0.093078
2767802455_NHBDKAOG_00011	1230	1075.51	60	1.95528
2767802455_NHBDKAOG_00012	1260	1105.51	622	19.7196
2767802455_NHBDKAOG_00013	1137	982.507	1011	36.065
2767802455_NHBDKAOG_00014	261	113.703	27	8.32268
2767802455_NHBDKAOG_00015	327	174.959	266	53.2863
2767802455_NHBDKAOG_00016	438	283.899	374	46.1719
2767802455_NHBDKAOG_00017	708	553.507	406	25.7083
2767802455_NHBDKAOG_00018	255	108.41	16	5.17272
2767802455_NHBDKAOG_00019	534	379.55	38	3.50901
2767802455_NHBDKAOG_00020	303	152.017	108	24.9002
2767802455_NHBDKAOG_00021	270	121.75	15	4.31811
2767802455_NHBDKAOG_00022	237	92.8231	5	1.88792
2767802455_NHBDKAOG_00023	2985	2830.51	132	1.63448
2767802455_NHBDKAOG_00024	564	409.55	60	5.13469
2767802455_NHBDKAOG_00025	381	227.621	620.011	95.4679
2767802455_NHBDKAOG_00026	897	742.507	412	19.4476
2767802455_NHBDKAOG_00027	207	68.3289	18	9.2329
2767802455_NHBDKAOG_00028	612	457.507	244	18.6923
2767802455_NHBDKAOG_00029	1797	1642.51	1114	23.771
2767802455_NHBDKAOG_00030	279	129.827	95	25.6464
2767802455_NHBDKAOG_00031	498	343.621	196	19.9916
2767802455_NHBDKAOG_00032	2145	1990.51	433	7.6242
2767802455_NHBDKAOG_00033	1623	1468.51	333	7.94764
2767802455_NHBDKAOG_00034	468	313.719	152	16.9813
2767802455_NHBDKAOG_00035	249	103.169	318	108.031
2767802455_NHBDKAOG_00036	1368	1213.51	84	2.42609
2767802455_NHBDKAOG_00037	786	631.507	88	4.88399
2767802455_NHBDKAOG_00038	666	511.507	167	11.4429
2767802455_NHBDKAOG_00039	192	56.8795	162	99.8227
2767802455_NHBDKAOG_00040	885	730.507	1064	51.049
2767802455_NHBDKAOG_00041	363	209.86	461	76.9911
2767802455_NHBDKAOG_00042	966	811.507	1213	52.3888
2767802455_NHBDKAOG_00043	516	361.55	541	52.4443
2767802455_NHBDKAOG_00044	939	784.507	632	28.2352
2767802455_NHBDKAOG_00045	726	571.507	879	53.906
2767802455_NHBDKAOG_00046	153	31.5303	253.811	282.132
2767802455_NHBDKAOG_00047	426	272.066	234	30.1447
2767802455_NHBDKAOG_00048	486	331.654	217	22.9321
2767802455_NHBDKAOG_00049	1203	1048.51	374	12.5017
2767802455_NHBDKAOG_00050	678	523.507	153	10.2433
2767802455_NHBDKAOG_00051	1449	1294.51	260	7.03945
2767802455_NHBDKAOG_00052	723	568.507	705	43.4634
2767802455_NHBDKAOG_00053	1203	1048.51	503	16.8138
2767802455_NHBDKAOG_00054	786	631.507	285.194	15.8283
2767802455_NHBDKAOG_00055	822	667.507	84	4.41056
2767802455_NHBDKAOG_00056	273	124.457	11	3.09772
2767802455_NHBDKAOG_00057	1779	1624.51	1582	34.1315
2767802455_NHBDKAOG_00058	324	172.099	507	103.252
2767802455_NHBDKAOG_00059	435	280.955	61	7.60962
2767802455_NHBDKAOG_00060	2373	2218.51	424	6.69846
2767802455_NHBDKAOG_00061	1149	994.507	238	8.38763
2767802455_NHBDKAOG_00062	222	80.3202	3	1.30908
2767802455_NHBDKAOG_00063	558	403.55	20	1.73701
2767802455_NHBDKAOG_00064	201	63.6548	4	2.20241
2767802455_NHBDKAOG_00065	249	103.169	8	2.71776
2767802455_NHBDKAOG_00066	174	44.333	68	53.7591
2767802455_NHBDKAOG_00067	432	278.039	548	69.0788
2767802455_NHBDKAOG_00068	642	487.507	261	18.7642
2767802455_NHBDKAOG_00069	1374	1219.51	547	15.7207
2767802455_NHBDKAOG_00070	1128	973.507	273	9.82864
2767802455_NHBDKAOG_00071	327	174.959	46	9.21493
2767802455_NHBDKAOG_00072	684	529.507	984.437	65.1608
2767802455_NHBDKAOG_00073	1527	1372.51	1929	49.2592
2767802455_NHBDKAOG_00074	1059	904.507	198	7.67226
2767802455_NHBDKAOG_00075	147	28.3931	797.878	984.904
2767802455_NHBDKAOG_00076	1959	1804.51	2453	47.6441
2767802455_NHBDKAOG_00077	1212	1057.51	1787	59.2259
2767802455_NHBDKAOG_00078	678	523.507	954	63.8699
2767802455_NHBDKAOG_00079	480	325.687	269	28.9482
2767802455_NHBDKAOG_00080	861	706.507	240	11.906
2767802455_NHBDKAOG_00081	651	496.507	1154	81.4611
2767802455_NHBDKAOG_00082	843	688.507	712	36.2445
