target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1300.51	14	0.377299
2767802316_GNJGOIBN_00002	225	82.7099	0	0
2767802316_GNJGOIBN_00003	198	61.4217	0	0
2767802316_GNJGOIBN_00004	726	571.507	0	0
2767802316_GNJGOIBN_00005	987	832.507	0	0
2767802316_GNJGOIBN_00006	837	682.507	0	0
2767802316_GNJGOIBN_00007	669	514.507	0	0
2767802316_GNJGOIBN_00008	1071	916.507	0	0
2767802316_GNJGOIBN_00009	564	409.55	113.015	9.67158
2767802316_GNJGOIBN_00010	1560	1405.51	16	0.398985
2767802316_GNJGOIBN_00011	1755	1600.51	5	0.109492
2767802316_GNJGOIBN_00012	333	180.762	0	0
2767802316_GNJGOIBN_00013	1722	1567.51	31	0.693142
2767802316_GNJGOIBN_00014	930	775.507	5	0.225972
2767802316_GNJGOIBN_00015	561	406.55	26	2.24145
2767802316_GNJGOIBN_00016	759	604.507	12	0.695745
2767802316_GNJGOIBN_00017	1773	1618.51	13	0.281513
2767802316_GNJGOIBN_00018	1035	880.507	9	0.358245
2767802316_GNJGOIBN_00019	1374	1219.51	34	0.977158
2767802316_GNJGOIBN_00020	780	625.507	6	0.336193
2767802316_GNJGOIBN_00021	762	607.507	5	0.288462
2767802316_GNJGOIBN_00022	1377	1222.51	2	0.0573388
2767802316_GNJGOIBN_00023	1683	1528.51	55	1.26115
2767802316_GNJGOIBN_00024	210	70.7955	14	6.93094
2767802316_GNJGOIBN_00025	1422	1267.51	87	2.40569
2767802316_GNJGOIBN_00026	1131	976.507	70	2.51242
2767802316_GNJGOIBN_00027	2469	2314.51	79	1.1963
2767802316_GNJGOIBN_00028	822	667.507	11	0.577573
2767802316_GNJGOIBN_00029	636	481.507	5	0.363946
2767802316_GNJGOIBN_00030	702	547.507	6	0.384089
2767802316_GNJGOIBN_00031	1446	1291.51	1	0.0271377
2767802316_GNJGOIBN_00032	567	412.55	4	0.339823
2767802316_GNJGOIBN_00033	405	251.381	0	0
2767802316_GNJGOIBN_00034	357	204.089	1	0.171732
2767802316_GNJGOIBN_00035	1329	1174.51	11	0.328252
2767802316_GNJGOIBN_00036	792	637.507	2	0.109955
2767802316_GNJGOIBN_00037	762	607.507	2	0.115385
2767802316_GNJGOIBN_00038	684	529.507	25	1.65477
2767802316_GNJGOIBN_00039	2472	2317.51	22	0.332714
2767802316_GNJGOIBN_00040	2049	1894.51	326.997	6.04947
2767802316_GNJGOIBN_00041	2298	2143.51	44	0.719445
2767802316_GNJGOIBN_00042	76	26.6667	456.178	599.565
2767802316_GNJGOIBN_00043	76	26.6667	90.3648	118.768
2767802316_GNJGOIBN_00044	1560	1405.51	238	5.93491
2767802316_GNJGOIBN_00045	276	127.185	24	6.61373
2767802316_GNJGOIBN_00046	327	174.959	27	5.40876
2767802316_GNJGOIBN_00047	906	751.507	71	3.31128
2767802316_GNJGOIBN_00048	312	160.637	53	11.5638
2767802316_GNJGOIBN_00049	306	154.877	31	7.01528
2767802316_GNJGOIBN_00050	609	454.507	100	7.71133
2767802316_GNJGOIBN_00051	291	140.889	1215	302.251
2767802316_GNJGOIBN_00052	495	340.621	76	7.8201
2767802316_GNJGOIBN_00053	597	442.507	43	3.40579
2767802316_GNJGOIBN_00054	2994	2839.51	138	1.70336
2767802316_GNJGOIBN_00055	684	529.507	69	4.56717
2767802316_GNJGOIBN_00056	1917	1762.51	74.3095	1.47769
2767802316_GNJGOIBN_00057	2862	2707.51	25	0.323624
2767802316_GNJGOIBN_00058	1152	997.507	4	0.140545
2767802316_GNJGOIBN_00059	705	550.507	3	0.190998
2767802316_GNJGOIBN_00060	333	180.762	7	1.35725
2767802316_GNJGOIBN_00061	768	613.507	5	0.285641
2767802316_GNJGOIBN_00062	912	757.507	10	0.462683
2767802316_GNJGOIBN_00063	2598	2443.51	136	1.95072
2767802316_GNJGOIBN_00064	450	295.841	7	0.829297
2767802316_GNJGOIBN_00065	1152	997.507	7	0.245953
2767802316_GNJGOIBN_00066	1020	865.507	37	1.49831
2767802316_GNJGOIBN_00067	504	349.621	26	2.60643
2767802316_GNJGOIBN_00068	927	772.507	7	0.317589
2767802316_GNJGOIBN_00069	849	694.507	17	0.857911
2767802316_GNJGOIBN_00070	849	694.507	2	0.100931
2767802316_GNJGOIBN_00071	909	754.507	3	0.139357
2767802316_GNJGOIBN_00072	1329	1174.51	29	0.865391
2767802316_GNJGOIBN_00073	636	481.507	6	0.436736
2767802316_GNJGOIBN_00074	2154	1999.51	17	0.297986
2767802316_GNJGOIBN_00075	1257	1102.51	7	0.222529
2767802316_GNJGOIBN_00076	1431	1276.51	13	0.356936
2767802316_GNJGOIBN_00077	1455	1300.51	12	0.323399
2767802316_GNJGOIBN_00078	1461	1306.51	9	0.241435
2767802316_GNJGOIBN_00079	1500	1345.51	22	0.573069
2767802316_GNJGOIBN_00080	348	195.33	19	3.40922
2767802316_GNJGOIBN_00081	396	242.504	11	1.5898
2767802316_GNJGOIBN_00082	438	283.899	22	2.716
2767802316_GNJGOIBN_00083	1080	925.507	10	0.378696
2767802316_GNJGOIBN_00084	2025	1870.51	2	0.0374749
2767802316_GNJGOIBN_00085	1539	1384.51	5	0.126574
2767802316_GNJGOIBN_00086	1239	1084.51	1	0.0323175
2767802316_GNJGOIBN_00087	1200	1045.51	0	0
2767802316_GNJGOIBN_00088	966	811.507	7	0.302326
2767802316_GNJGOIBN_00089	1059	904.507	32	1.23996
2767802316_GNJGOIBN_00090	576	421.55	15	1.24713
2767802316_GNJGOIBN_00091	1071	916.507	27	1.03252
2767802316_GNJGOIBN_00092	1632	1477.51	188	4.45962
2767802316_GNJGOIBN_00093	177	46.345	6	4.53752
2767802316_GNJGOIBN_00094	816	661.507	41	2.1723
2767802316_GNJGOIBN_00095	1326	1171.51	9	0.269257
2767802316_GNJGOIBN_00096	1395	1240.51	11	0.310787
2767802316_GNJGOIBN_00097	852	697.507	12	0.60298
2767802316_GNJGOIBN_00098	2055	1900.51	40	0.737667
2767802316_GNJGOIBN_00099	1182	1027.51	9	0.306992
2767802316_GNJGOIBN_00100	3171	3016.51	12	0.139427
2767802316_GNJGOIBN_00101	675	520.507	39.0558	2.62984
2767802316_GNJGOIBN_00102	2565	2410.51	19	0.276258
2767802316_GNJGOIBN_00103	651	496.507	63.7731	4.50176
2767802316_GNJGOIBN_00104	1248	1093.51	28	0.897442
2767802316_GNJGOIBN_00105	225	82.7099	5	2.11876
2767802316_GNJGOIBN_00106	1104	949.507	15	0.553685
2767802316_GNJGOIBN_00107	615	460.507	10	0.761086
2767802316_GNJGOIBN_00108	798	643.507	3	0.163395
2767802316_GNJGOIBN_00109	1029	874.507	13	0.521015
2767802316_GNJGOIBN_00110	201	63.6548	4	2.20241
2767802316_GNJGOIBN_00111	1113	958.507	16	0.585052
2767802316_GNJGOIBN_00112	1134	979.507	15	0.536727
2767802316_GNJGOIBN_00113	1248	1093.51	12	0.384618
2767802316_GNJGOIBN_00114	966	811.507	3	0.129568
2767802316_GNJGOIBN_00115	561	406.55	2	0.172419
2767802316_GNJGOIBN_00116	1932	1777.51	15	0.295767
2767802316_GNJGOIBN_00117	426	272.066	2	0.257647
2767802316_GNJGOIBN_00118	387	233.552	6	0.900406
2767802316_GNJGOIBN_00119	1899	1744.51	18	0.361634
2767802316_GNJGOIBN_00120	1410	1255.51	9	0.251243
2767802316_GNJGOIBN_00121	588	433.507	67	5.41687
2767802316_GNJGOIBN_00122	222	80.3202	8	3.49088
2767802316_GNJGOIBN_00123	315	163.489	39.1041	8.38306
2767802316_GNJGOIBN_00124	1206	1051.51	7	0.233322
2767802316_GNJGOIBN_00125	2874	2719.51	6	0.077327
2767802316_GNJGOIBN_00126	285	135.312	98	25.384
2767802316_GNJGOIBN_00127	510	355.55	85	8.37892
2767802316_GNJGOIBN_00128	183	50.4007	32	22.2527
2767802316_GNJGOIBN_00129	76	26.6667	34.9217	45.8984
2767802316_GNJGOIBN_00130	1443	1288.51	19	0.516817
2767802316_GNJGOIBN_00131	459	304.781	3	0.344988
2767802316_GNJGOIBN_00132	2928	2773.51	1	0.0126369
2767802316_GNJGOIBN_00133	216	75.5316	0	0
2767802316_GNJGOIBN_00134	336	183.634	0	0
2767802316_GNJGOIBN_00135	447	292.87	0	0
2767802316_GNJGOIBN_00136	1503	1348.51	1	0.0259906
2767802316_GNJGOIBN_00137	1119	964.507	0	0
2767802316_GNJGOIBN_00138	3090	2935.51	2	0.023879
2767802316_GNJGOIBN_00139	657	502.507	1	0.0697474
2767802316_GNJGOIBN_00140	141	25.1324	0	0
2767802316_GNJGOIBN_00141	1461	1306.51	0	0
2767802316_GNJGOIBN_00142	1128	973.507	0	0
2767802316_GNJGOIBN_00143	1917	1762.51	16	0.31817
2767802316_GNJGOIBN_00144	834	679.507	0	0
2767802316_GNJGOIBN_00145	906	751.507	0	0
2767802316_GNJGOIBN_00146	1440	1285.51	0	0
2767802316_GNJGOIBN_00147	684	529.507	173	11.451
2767802316_GNJGOIBN_00148	1350	1195.51	2	0.0586338
2767802316_GNJGOIBN_00149	1350	1195.51	3	0.0879507
2767802316_GNJGOIBN_00150	3132	2977.51	396.96	4.67265
