target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1301.16	29	0.567865
2767802316_GNJGOIBN_00002	225	83.8651	0	0
2767802316_GNJGOIBN_00003	198	62.8129	0	0
2767802316_GNJGOIBN_00004	726	572.157	0	0
2767802316_GNJGOIBN_00005	987	833.157	2	0.0611617
2767802316_GNJGOIBN_00006	837	683.157	0	0
2767802316_GNJGOIBN_00007	669	515.157	0	0
2767802316_GNJGOIBN_00008	1071	917.157	1	0.02778
2767802316_GNJGOIBN_00009	564	410.157	410.055	25.4723
2767802316_GNJGOIBN_00010	1560	1406.16	33	0.597939
2767802316_GNJGOIBN_00011	1755	1601.16	7	0.111389
2767802316_GNJGOIBN_00012	333	181.45	1	0.140417
2767802316_GNJGOIBN_00013	1722	1568.16	100	1.62475
2767802316_GNJGOIBN_00014	930	776.157	11	0.361093
2767802316_GNJGOIBN_00015	561	407.157	27	1.68958
2767802316_GNJGOIBN_00016	759	605.157	24	1.01046
2767802316_GNJGOIBN_00017	1773	1619.16	20	0.314715
2767802316_GNJGOIBN_00018	1035	881.157	20	0.5783
2767802316_GNJGOIBN_00019	1374	1220.16	74	1.54523
2767802316_GNJGOIBN_00020	780	626.157	5	0.203453
2767802316_GNJGOIBN_00021	762	608.157	25	1.04737
2767802316_GNJGOIBN_00022	1377	1223.16	5	0.104151
2767802316_GNJGOIBN_00023	1683	1529.16	55	0.916404
2767802316_GNJGOIBN_00024	210	71.9702	12	4.2482
2767802316_GNJGOIBN_00025	1422	1268.16	122	2.45111
2767802316_GNJGOIBN_00026	1131	977.157	80	2.08594
2767802316_GNJGOIBN_00027	2469	2315.16	115	1.26559
2767802316_GNJGOIBN_00028	822	668.157	35	1.33465
2767802316_GNJGOIBN_00029	636	482.157	15	0.792646
2767802316_GNJGOIBN_00030	702	548.157	7	0.325364
2767802316_GNJGOIBN_00031	1446	1292.16	3	0.0591538
2767802316_GNJGOIBN_00032	567	413.157	7	0.431678
2767802316_GNJGOIBN_00033	405	252.004	0	0
