target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1308.7	15	0.480123
2767802316_GNJGOIBN_00002	225	88.4798	0	0
2767802316_GNJGOIBN_00003	198	66.5478	0	0
2767802316_GNJGOIBN_00004	726	579.697	0	0
2767802316_GNJGOIBN_00005	987	840.697	1	0.0498266
2767802316_GNJGOIBN_00006	837	690.697	0	0
2767802316_GNJGOIBN_00007	669	522.697	0	0
2767802316_GNJGOIBN_00008	1071	924.697	0	0
2767802316_GNJGOIBN_00009	564	417.786	213	21.3563
2767802316_GNJGOIBN_00010	1560	1413.7	13	0.385201
2767802316_GNJGOIBN_00011	1755	1608.7	3	0.0781174
2767802316_GNJGOIBN_00012	333	188.381	0	0
2767802316_GNJGOIBN_00013	1722	1575.7	79	2.10017
2767802316_GNJGOIBN_00014	930	783.697	7	0.374154
2767802316_GNJGOIBN_00015	561	414.786	25	2.52474
2767802316_GNJGOIBN_00016	759	612.697	17	1.16226
2767802316_GNJGOIBN_00017	1773	1626.7	8	0.206008
2767802316_GNJGOIBN_00018	1035	888.697	8	0.377083
2767802316_GNJGOIBN_00019	1374	1227.7	40	1.3648
2767802316_GNJGOIBN_00020	780	633.697	3	0.198308
2767802316_GNJGOIBN_00021	762	615.697	9	0.612317
2767802316_GNJGOIBN_00022	1377	1230.7	6	0.204221
2767802316_GNJGOIBN_00023	1683	1536.7	35	0.954071
2767802316_GNJGOIBN_00024	210	76.0801	7	3.85414
2767802316_GNJGOIBN_00025	1422	1275.7	60	1.97017
2767802316_GNJGOIBN_00026	1131	984.697	74	3.14796
2767802316_GNJGOIBN_00027	2469	2322.7	66	1.19029
2767802316_GNJGOIBN_00028	822	675.697	18	1.11589
2767802316_GNJGOIBN_00029	636	489.697	3	0.256622
2767802316_GNJGOIBN_00030	702	555.697	4	0.301525
2767802316_GNJGOIBN_00031	1446	1299.7	3	0.0966896
2767802316_GNJGOIBN_00032	567	420.786	1	0.0995496
2767802316_GNJGOIBN_00033	405	259.287	2	0.323109
2767802316_GNJGOIBN_00034	357	211.844	3	0.593206
2767802316_GNJGOIBN_00035	1329	1182.7	4	0.141673
2767802316_GNJGOIBN_00036	792	645.697	2	0.129748
2767802316_GNJGOIBN_00037	762	615.697	2	0.13607
2767802316_GNJGOIBN_00038	684	537.697	35	2.72666
2767802316_GNJGOIBN_00039	2472	2325.7	26	0.468296
2767802316_GNJGOIBN_00040	2049	1902.7	175.978	3.87426
2767802316_GNJGOIBN_00041	2298	2151.7	64	1.24595
2767802316_GNJGOIBN_00042	76	10.3462	136.129	551.154
2767802316_GNJGOIBN_00043	76	10.3462	51.7678	209.595
2767802316_GNJGOIBN_00044	1560	1413.7	339	10.0449
2767802316_GNJGOIBN_00045	276	133.899	23	7.19535
2767802316_GNJGOIBN_00046	327	182.586	46	10.5534
2767802316_GNJGOIBN_00047	906	759.697	109	6.01017
2767802316_GNJGOIBN_00048	312	168.116	152	37.8734
2767802316_GNJGOIBN_00049	306	162.348	77	19.8675
2767802316_GNJGOIBN_00050	609	462.697	271	24.5343
2767802316_GNJGOIBN_00051	291	147.994	2293	649.024
2767802316_GNJGOIBN_00052	495	348.823	111	13.3296
2767802316_GNJGOIBN_00053	597	450.697	58	5.39069
2767802316_GNJGOIBN_00054	2994	2847.7	206	3.03022
2767802316_GNJGOIBN_00055	684	537.697	63	4.90799
2767802316_GNJGOIBN_00056	1917	1770.7	114.114	2.69957
2767802316_GNJGOIBN_00057	2862	2715.7	23	0.35477
2767802316_GNJGOIBN_00058	1152	1005.7	26	1.08295
2767802316_GNJGOIBN_00059	705	558.697	9	0.674787
2767802316_GNJGOIBN_00060	333	188.381	15	3.33545
2767802316_GNJGOIBN_00061	768	621.697	10	0.673786
2767802316_GNJGOIBN_00062	912	765.697	11	0.601778
2767802316_GNJGOIBN_00063	2598	2451.7	139.319	2.38037
2767802316_GNJGOIBN_00064	450	303.953	14	1.9294
2767802316_GNJGOIBN_00065	1152	1005.7	12	0.499821
2767802316_GNJGOIBN_00066	1020	873.697	61	2.92462
2767802316_GNJGOIBN_00067	504	357.823	32	3.74613
2767802316_GNJGOIBN_00068	927	780.697	7	0.375592
2767802316_GNJGOIBN_00069	849	702.697	4	0.238447
2767802316_GNJGOIBN_00070	849	702.697	1	0.0596119
2767802316_GNJGOIBN_00071	909	762.697	2	0.109845
2767802316_GNJGOIBN_00072	1329	1182.7	53	1.87717
2767802316_GNJGOIBN_00073	636	489.697	7	0.598786
2767802316_GNJGOIBN_00074	2154	2007.7	16	0.333828
2767802316_GNJGOIBN_00075	1257	1110.7	17	0.641142
2767802316_GNJGOIBN_00076	1431	1284.7	24	0.782548
2767802316_GNJGOIBN_00077	1455	1308.7	22	0.704181
2767802316_GNJGOIBN_00078	1461	1314.7	16	0.509794
2767802316_GNJGOIBN_00079	1500	1353.7	14	0.433219
2767802316_GNJGOIBN_00080	348	202.948	19	3.92165
2767802316_GNJGOIBN_00081	396	250.363	13	2.17507
2767802316_GNJGOIBN_00082	438	292.042	27	3.87275
2767802316_GNJGOIBN_00083	1080	933.697	18	0.807546
2767802316_GNJGOIBN_00084	2025	1878.7	3	0.0668906
2767802316_GNJGOIBN_00085	1539	1392.7	8	0.240621
2767802316_GNJGOIBN_00086	1239	1092.7	2	0.076671
2767802316_GNJGOIBN_00087	1200	1053.7	1	0.0397544
2767802316_GNJGOIBN_00088	966	819.697	12	0.613237
2767802316_GNJGOIBN_00089	1059	912.697	56	2.57017
2767802316_GNJGOIBN_00090	576	429.786	11	1.07212
2767802316_GNJGOIBN_00091	1071	924.697	11	0.498304
2767802316_GNJGOIBN_00092	1632	1485.7	104	2.93227
2767802316_GNJGOIBN_00093	177	51.3373	11	8.97553
2767802316_GNJGOIBN_00094	816	669.697	19	1.18844
2767802316_GNJGOIBN_00095	1326	1179.7	3	0.106525
2767802316_GNJGOIBN_00096	1395	1248.7	4	0.134185
2767802316_GNJGOIBN_00097	852	705.697	8	0.474868
2767802316_GNJGOIBN_00098	2055	1908.7	25	0.54866
2767802316_GNJGOIBN_00099	1182	1035.7	5	0.202226
2767802316_GNJGOIBN_00100	3171	3024.7	13	0.180037
2767802316_GNJGOIBN_00101	675	528.697	14.1408	1.12039
2767802316_GNJGOIBN_00102	2565	2418.7	32	0.554203
2767802316_GNJGOIBN_00103	651	504.697	61.3897	5.09525
2767802316_GNJGOIBN_00104	1248	1101.7	30	1.14067
2767802316_GNJGOIBN_00105	225	88.4798	6	2.84059
2767802316_GNJGOIBN_00106	1104	957.697	21	0.918527
2767802316_GNJGOIBN_00107	615	468.697	4	0.357494
2767802316_GNJGOIBN_00108	798	651.697	6	0.385662
2767802316_GNJGOIBN_00109	1029	882.697	17	0.806748
2767802316_GNJGOIBN_00110	201	68.8692	5	3.0412
2767802316_GNJGOIBN_00111	1113	966.697	8	0.346657
2767802316_GNJGOIBN_00112	1134	987.697	15	0.636163
2767802316_GNJGOIBN_00113	1248	1101.7	1	0.0380223
2767802316_GNJGOIBN_00114	966	819.697	1	0.0511031
2767802316_GNJGOIBN_00115	561	414.786	4	0.403959
2767802316_GNJGOIBN_00116	1932	1785.7	22	0.516078
2767802316_GNJGOIBN_00117	426	280.099	4	0.598204
2767802316_GNJGOIBN_00118	387	241.462	7	1.21437
2767802316_GNJGOIBN_00119	1899	1752.7	24	0.573595
2767802316_GNJGOIBN_00120	1410	1263.7	12	0.397776
2767802316_GNJGOIBN_00121	588	441.786	89	8.43877
2767802316_GNJGOIBN_00122	222	85.9388	5	2.43714
2767802316_GNJGOIBN_00123	315	171.048	64	15.6734
2767802316_GNJGOIBN_00124	1206	1059.7	8	0.316234
2767802316_GNJGOIBN_00125	2874	2727.7	9	0.138212
2767802316_GNJGOIBN_00126	285	142.379	101	29.715
2767802316_GNJGOIBN_00127	510	363.823	78	8.9806
2767802316_GNJGOIBN_00128	183	55.512	38	28.6746
2767802316_GNJGOIBN_00129	76	10.3462	30.109	121.904
2767802316_GNJGOIBN_00130	1443	1296.7	13	0.419958
2767802316_GNJGOIBN_00131	459	312.922	1	0.133864
2767802316_GNJGOIBN_00132	2928	2781.7	2	0.0301176
2767802316_GNJGOIBN_00133	216	80.9083	0	0
2767802316_GNJGOIBN_00134	336	191.305	0	0
2767802316_GNJGOIBN_00135	447	300.983	0	0
2767802316_GNJGOIBN_00136	1503	1356.7	0	0
2767802316_GNJGOIBN_00137	1119	972.697	0	0
2767802316_GNJGOIBN_00138	3090	2943.7	2	0.0284602
2767802316_GNJGOIBN_00139	657	510.697	1	0.0820233
2767802316_GNJGOIBN_00140	141	28.9462	1	1.44714
2767802316_GNJGOIBN_00141	1461	1314.7	1	0.0318621
2767802316_GNJGOIBN_00142	1128	981.697	1	0.0426701
2767802316_GNJGOIBN_00143	1917	1770.7	12.0127	0.284183
2767802316_GNJGOIBN_00144	834	687.697	0	0
2767802316_GNJGOIBN_00145	906	759.697	2	0.110278
2767802316_GNJGOIBN_00146	1440	1293.7	1	0.0323794
2767802316_GNJGOIBN_00147	684	537.697	57	4.44056
2767802316_GNJGOIBN_00148	1350	1203.7	1	0.0348003
2767802316_GNJGOIBN_00149	1350	1203.7	1	0.0348003
2767802316_GNJGOIBN_00150	3132	2985.7	540.168	7.57851
2767802316_GNJGOIBN_00151	912	765.697	6	0.328243
2767802316_GNJGOIBN_00152	1239	1092.7	7	0.268348
2767802316_GNJGOIBN_00153	618	471.697	11	0.976856
2767802316_GNJGOIBN_00154	3735	3588.7	17	0.198432
2767802316_GNJGOIBN_00155	2913	2766.7	13	0.196826
2767802316_GNJGOIBN_00156	1029	882.697	1	0.0474558
2767802316_GNJGOIBN_00157	1227	1080.7	18	0.697701
2767802316_GNJGOIBN_00158	573	426.786	11	1.07965
2767802316_GNJGOIBN_00159	888	741.697	3	0.169432
2767802316_GNJGOIBN_00160	3183	3036.7	60.2331	0.830872
2767802316_GNJGOIBN_00161	375	229.581	8	1.45967
2767802316_GNJGOIBN_00162	462	315.922	10	1.32593
2767802316_GNJGOIBN_00163	1455	1308.7	2	0.0640164
2767802316_GNJGOIBN_00164	3171	3024.7	10	0.13849
