target_id	length	eff_length	est_counts	tpm
2767802455_NHBDKAOG_00001	663	514.167	0	0
2767802455_NHBDKAOG_00002	1308	1159.17	1	0.0211043
2767802455_NHBDKAOG_00003	279	134.532	0	0
2767802455_NHBDKAOG_00004	288	142.911	3	0.513539
2767802455_NHBDKAOG_00005	1215	1066.17	0	0
2767802455_NHBDKAOG_00006	198	64.885	0	0
2767802455_NHBDKAOG_00007	342	194.378	0	0
2767802455_NHBDKAOG_00008	144	29.0258	0	0
2767802455_NHBDKAOG_00009	2004	1855.17	0	0
2767802455_NHBDKAOG_00010	531	382.167	1	0.0640125
2767802455_NHBDKAOG_00011	1230	1081.17	20	0.452538
2767802455_NHBDKAOG_00012	1260	1111.17	735	16.1818
2767802455_NHBDKAOG_00013	1137	988.167	1262	31.2426
2767802455_NHBDKAOG_00014	261	117.926	17	3.5266
2767802455_NHBDKAOG_00015	327	179.733	416	56.6217
2767802455_NHBDKAOG_00016	438	289.288	491	41.5212
2767802455_NHBDKAOG_00017	708	559.167	550	24.0624
2767802455_NHBDKAOG_00018	255	112.559	15	3.2601
2767802455_NHBDKAOG_00019	534	385.167	67	4.25543
2767802455_NHBDKAOG_00020	303	157.076	225	35.0421
2767802455_NHBDKAOG_00021	270	126.161	14	2.71469
2767802455_NHBDKAOG_00022	237	96.6352	13	3.29098
2767802455_NHBDKAOG_00023	2985	2836.17	265	2.28577
2767802455_NHBDKAOG_00024	564	415.167	76	4.47825
2767802455_NHBDKAOG_00025	381	232.707	714.467	75.1088
2767802455_NHBDKAOG_00026	897	748.167	377	12.3271
2767802455_NHBDKAOG_00027	207	71.8653	21	7.14855
2767802455_NHBDKAOG_00028	612	463.167	293	15.4756
2767802455_NHBDKAOG_00029	1797	1648.17	1545	22.9322
2767802455_NHBDKAOG_00030	279	134.532	85	15.4565
2767802455_NHBDKAOG_00031	498	349.167	292	20.4582
2767802455_NHBDKAOG_00032	2145	1996.17	789	9.66937
2767802455_NHBDKAOG_00033	1623	1474.17	654	10.853
2767802455_NHBDKAOG_00034	468	319.167	167	12.8002
2767802455_NHBDKAOG_00035	249	107.175	717	163.661
2767802455_NHBDKAOG_00036	1368	1219.17	110	2.20723
2767802455_NHBDKAOG_00037	786	637.167	61	2.34204
2767802455_NHBDKAOG_00038	666	517.167	120	5.67634
2767802455_NHBDKAOG_00039	192	60.3637	171	69.3008
2767802455_NHBDKAOG_00040	885	736.167	1187	39.445
2767802455_NHBDKAOG_00041	363	214.906	572	65.1125
2767802455_NHBDKAOG_00042	966	817.167	2203	65.951
2767802455_NHBDKAOG_00043	516	367.167	947	63.0963
2767802455_NHBDKAOG_00044	939	790.167	1280	39.6286
2767802455_NHBDKAOG_00045	726	577.167	1095	46.412
2767802455_NHBDKAOG_00046	153	34.276	201.795	144.025
2767802455_NHBDKAOG_00047	426	277.372	292	25.7536
2767802455_NHBDKAOG_00048	486	337.167	315	22.8551
2767802455_NHBDKAOG_00049	1203	1054.17	223	5.17503
2767802455_NHBDKAOG_00050	678	529.167	57	2.63512
2767802455_NHBDKAOG_00051	1449	1300.17	210	3.95128
2767802455_NHBDKAOG_00052	723	574.167	666	28.3762
2767802455_NHBDKAOG_00053	1203	1054.17	545	12.6475
2767802455_NHBDKAOG_00054	786	637.167	326.226	12.5251
2767802455_NHBDKAOG_00055	822	673.167	100	3.63408
2767802455_NHBDKAOG_00056	273	128.965	15	2.84536
2767802455_NHBDKAOG_00057	1779	1630.17	797	11.9604
2767802455_NHBDKAOG_00058	324	176.787	367	50.7848
2767802455_NHBDKAOG_00059	435	286.316	43	3.67401
2767802455_NHBDKAOG_00060	2373	2224.17	637	7.00632
2767802455_NHBDKAOG_00061	1149	1000.17	317	7.75362
2767802455_NHBDKAOG_00062	222	84.0999	7	2.0362
2767802455_NHBDKAOG_00063	558	409.167	22	1.31535
2767802455_NHBDKAOG_00064	201	67.1775	5	1.82081
2767802455_NHBDKAOG_00065	249	107.175	14	3.19561
2767802455_NHBDKAOG_00066	174	47.6557	68	34.907
2767802455_NHBDKAOG_00067	432	283.316	646	55.78
2767802455_NHBDKAOG_00068	642	493.167	319	15.8239
2767802455_NHBDKAOG_00069	1374	1225.17	819	16.3533
2767802455_NHBDKAOG_00070	1128	979.167	332	8.29467
2767802455_NHBDKAOG_00071	327	179.733	79	10.7527
2767802455_NHBDKAOG_00072	684	535.167	918.132	41.9695
2767802455_NHBDKAOG_00073	1527	1378.17	2661	47.2347
2767802455_NHBDKAOG_00074	1059	910.167	231	6.20881
2767802455_NHBDKAOG_00075	147	30.8258	870.798	691.069
2767802455_NHBDKAOG_00076	1959	1810.17	3434	46.4087
2767802455_NHBDKAOG_00077	1212	1063.17	2060	47.4006
2767802455_NHBDKAOG_00078	678	529.167	1134	52.4249
2767802455_NHBDKAOG_00079	480	331.167	493	36.4181
2767802455_NHBDKAOG_00080	861	712.167	214	7.35106
2767802455_NHBDKAOG_00081	651	502.167	825	40.1905
2767802455_NHBDKAOG_00082	843	694.167	494	17.4093
2767802455_NHBDKAOG_00083	498	349.167	493	34.5407
2767802455_NHBDKAOG_00084	555	406.167	41.9529	2.52683
2767802455_NHBDKAOG_00085	981	832.167	136	3.99803
2767802455_NHBDKAOG_00086	747	598.167	4031	164.857
2767802455_NHBDKAOG_00087	405	256.482	431	41.1092
2767802455_NHBDKAOG_00088	846	697.167	134.269	4.71148
2767802455_NHBDKAOG_00089	618	469.167	1527	79.6213
2767802455_NHBDKAOG_00090	1374	1225.17	291	5.81053
2767802455_NHBDKAOG_00091	864	715.167	121	4.139
2767802455_NHBDKAOG_00092	426	277.372	423	37.3074
2767802455_NHBDKAOG_00093	480	331.167	1333	98.4693
2767802455_NHBDKAOG_00094	279	134.532	1207	219.483
2767802455_NHBDKAOG_00095	294	148.511	1535	252.853
2767802455_NHBDKAOG_00096	813	664.167	519	19.1165
2767802455_NHBDKAOG_00097	1182	1033.17	489	11.5786
2767802455_NHBDKAOG_00098	231	91.5641	14	3.74042
2767802455_NHBDKAOG_00099	417	268.482	348	31.709
2767802455_NHBDKAOG_00100	1029	880.167	126	3.50206
2767802455_NHBDKAOG_00101	1617	1468.17	121	2.01617
2767802455_NHBDKAOG_00102	954	805.167	15	0.455746
2767802455_NHBDKAOG_00103	711	562.167	181	7.87646
2767802455_NHBDKAOG_00104	372	223.73	261	28.5388
2767802455_NHBDKAOG_00105	2652	2503.17	318	3.10781
2767802455_NHBDKAOG_00106	1173	1024.17	144	3.43961
2767802455_NHBDKAOG_00107	243	101.831	12	2.88282
2767802455_NHBDKAOG_00108	2208	2059.17	3165	37.6011
2767802455_NHBDKAOG_00109	423	274.4	784	69.8957
2767802455_NHBDKAOG_00110	816	667.167	992	36.3743
