target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1306.17	20	0.374584
2767802316_GNJGOIBN_00002	225	86.5905	0	0
2767802316_GNJGOIBN_00003	198	64.885	0	0
2767802316_GNJGOIBN_00004	726	577.167	0	0
2767802316_GNJGOIBN_00005	987	838.167	0	0
2767802316_GNJGOIBN_00006	837	688.167	0	0
2767802316_GNJGOIBN_00007	669	520.167	0	0
2767802316_GNJGOIBN_00008	1071	922.167	0	0
2767802316_GNJGOIBN_00009	564	415.167	150	8.83865
2767802316_GNJGOIBN_00010	1560	1411.17	25	0.433391
2767802316_GNJGOIBN_00011	1755	1606.17	5	0.0761548
2767802316_GNJGOIBN_00012	333	185.531	0	0
2767802316_GNJGOIBN_00013	1722	1573.17	32	0.497614
2767802316_GNJGOIBN_00014	930	781.167	3	0.0939496
2767802316_GNJGOIBN_00015	561	412.167	43	2.55219
2767802316_GNJGOIBN_00016	759	610.167	21	0.841954
2767802316_GNJGOIBN_00017	1773	1624.17	9	0.135559
2767802316_GNJGOIBN_00018	1035	886.167	4	0.110424
2767802316_GNJGOIBN_00019	1374	1225.17	29	0.579056
2767802316_GNJGOIBN_00020	780	631.167	3	0.116277
2767802316_GNJGOIBN_00021	762	613.167	6	0.239381
2767802316_GNJGOIBN_00022	1377	1228.17	11	0.219105
2767802316_GNJGOIBN_00023	1683	1534.17	73	1.16404
2767802316_GNJGOIBN_00024	210	74.3159	8	2.63346
2767802316_GNJGOIBN_00025	1422	1273.17	56	1.07602
2767802316_GNJGOIBN_00026	1131	982.167	60	1.49446
2767802316_GNJGOIBN_00027	2469	2320.17	55	0.579911
2767802316_GNJGOIBN_00028	822	673.167	20	0.726817
2767802316_GNJGOIBN_00029	636	487.167	6	0.301294
2767802316_GNJGOIBN_00030	702	553.167	3	0.132673
2767802316_GNJGOIBN_00031	1446	1297.17	0	0
2767802316_GNJGOIBN_00032	567	418.167	0	0
2767802316_GNJGOIBN_00033	405	256.482	0	0
2767802316_GNJGOIBN_00034	357	209.098	2	0.233991
2767802316_GNJGOIBN_00035	1329	1180.17	3	0.0621864
2767802316_GNJGOIBN_00036	792	643.167	2	0.0760719
