target_id	length	eff_length	est_counts	tpm
Reactor4-bin.4_CEKMHFBL_00001	795	648.429	0	0
Reactor4-bin.4_CEKMHFBL_00002	1155	1008.43	0	0
Reactor4-bin.4_CEKMHFBL_00003	1308	1161.43	0	0
Reactor4-bin.4_CEKMHFBL_00004	702	555.429	0	0
Reactor4-bin.4_CEKMHFBL_00005	1032	885.429	0	0
Reactor4-bin.4_CEKMHFBL_00006	2250	2103.43	1	0.0148383
Reactor4-bin.4_CEKMHFBL_00007	1320	1173.43	0	0
Reactor4-bin.4_CEKMHFBL_00008	990	843.429	0	0
Reactor4-bin.4_CEKMHFBL_00009	786	639.429	0	0
Reactor4-bin.4_CEKMHFBL_00010	198	64.405	0	0
Reactor4-bin.4_CEKMHFBL_00011	678	531.429	0	0
Reactor4-bin.4_CEKMHFBL_00012	768	621.429	0	0
Reactor4-bin.4_CEKMHFBL_00013	636	489.429	0	0
Reactor4-bin.4_CEKMHFBL_00014	1560	1413.43	2	0.044164
Reactor4-bin.4_CEKMHFBL_00015	996	849.429	0	0
Reactor4-bin.4_CEKMHFBL_00016	1620	1473.43	1	0.0211828
Reactor4-bin.4_CEKMHFBL_00017	1095	948.429	0	0
Reactor4-bin.4_CEKMHFBL_00018	1179	1032.43	0	0
Reactor4-bin.4_CEKMHFBL_00019	861	714.429	0	0
Reactor4-bin.4_CEKMHFBL_00020	1086	939.429	0	0
Reactor4-bin.4_CEKMHFBL_00021	1554	1407.43	0	0
Reactor4-bin.4_CEKMHFBL_00022	1221	1074.43	0	0
Reactor4-bin.4_CEKMHFBL_00023	1941	1794.43	0	0
Reactor4-bin.4_CEKMHFBL_00024	1212	1065.43	0	0
Reactor4-bin.4_CEKMHFBL_00025	1926	1779.43	0	0
Reactor4-bin.4_CEKMHFBL_00026	1215	1068.43	0	0
Reactor4-bin.4_CEKMHFBL_00027	1317	1170.43	1	0.0266666
Reactor4-bin.4_CEKMHFBL_00028	1125	978.429	0	0
Reactor4-bin.4_CEKMHFBL_00029	1380	1233.43	0	0
Reactor4-bin.4_CEKMHFBL_00030	1329	1182.43	0	0
Reactor4-bin.4_CEKMHFBL_00031	975	828.429	0	0
Reactor4-bin.4_CEKMHFBL_00032	1212	1065.43	0	0
Reactor4-bin.4_CEKMHFBL_00033	1470	1323.43	0	0
Reactor4-bin.4_CEKMHFBL_00034	1161	1014.43	0	0
Reactor4-bin.4_CEKMHFBL_00035	1239	1092.43	0	0
Reactor4-bin.4_CEKMHFBL_00036	918	771.429	0	0
Reactor4-bin.4_CEKMHFBL_00037	744	597.429	0	0
Reactor4-bin.4_CEKMHFBL_00038	792	645.429	0	0
Reactor4-bin.4_CEKMHFBL_00039	882	735.429	0	0
Reactor4-bin.4_CEKMHFBL_00040	1428	1281.43	0	0
Reactor4-bin.4_CEKMHFBL_00041	717	570.429	0	0
Reactor4-bin.4_CEKMHFBL_00042	1251	1104.43	1	0.0282602
Reactor4-bin.4_CEKMHFBL_00043	1773	1626.43	0	0
Reactor4-bin.4_CEKMHFBL_00044	222	83.7646	0	0
Reactor4-bin.4_CEKMHFBL_00045	1062	915.429	1	0.0340948
Reactor4-bin.4_CEKMHFBL_00046	2814	2667.43	0	0
Reactor4-bin.4_CEKMHFBL_00047	2325	2178.43	0	0
Reactor4-bin.4_CEKMHFBL_00048	432	285.616	0	0
Reactor4-bin.4_CEKMHFBL_00049	453	306.529	0	0
Reactor4-bin.4_CEKMHFBL_00050	591	444.429	0	0
Reactor4-bin.4_CEKMHFBL_00051	92	10.8419	0	0
Reactor4-bin.4_CEKMHFBL_00052	1698	1551.43	0	0
Reactor4-bin.4_CEKMHFBL_00053	972	825.429	0	0
Reactor4-bin.4_CEKMHFBL_00054	939	792.429	0	0
Reactor4-bin.4_CEKMHFBL_00055	390	243.772	1	0.128035
Reactor4-bin.4_CEKMHFBL_00056	855	708.429	0	0
Reactor4-bin.4_CEKMHFBL_00057	1938	1791.43	6.26096	0.109082
Reactor4-bin.4_CEKMHFBL_00058	1140	993.429	0	0
Reactor4-bin.4_CEKMHFBL_00059	2085	1938.43	0	0
Reactor4-bin.4_CEKMHFBL_00060	1347	1200.43	0	0
Reactor4-bin.4_CEKMHFBL_00061	885	738.429	0	0
Reactor4-bin.4_CEKMHFBL_00062	750	603.429	0	0
Reactor4-bin.4_CEKMHFBL_00063	741	594.429	0	0
Reactor4-bin.4_CEKMHFBL_00064	819	672.429	0	0
Reactor4-bin.4_CEKMHFBL_00065	465	318.498	0	0
Reactor4-bin.4_CEKMHFBL_00066	282	138.143	0	0
Reactor4-bin.4_CEKMHFBL_00067	717	570.429	0	0
Reactor4-bin.4_CEKMHFBL_00068	405	258.696	0	0
Reactor4-bin.4_CEKMHFBL_00069	405	258.696	1	0.120649
Reactor4-bin.4_CEKMHFBL_00070	681	534.429	0	0
Reactor4-bin.4_CEKMHFBL_00071	1251	1104.43	0	0
Reactor4-bin.4_CEKMHFBL_00072	750	603.429	0	0
Reactor4-bin.4_CEKMHFBL_00073	783	636.429	0	0
Reactor4-bin.4_CEKMHFBL_00074	675	528.429	0	0
Reactor4-bin.4_CEKMHFBL_00075	1137	990.429	1	0.031513
Reactor4-bin.4_CEKMHFBL_00076	936	789.429	0	0
Reactor4-bin.4_CEKMHFBL_00077	2046	1899.43	0	0
Reactor4-bin.4_CEKMHFBL_00078	1350	1203.43	0	0
Reactor4-bin.4_CEKMHFBL_00079	552	405.429	0	0
Reactor4-bin.4_CEKMHFBL_00080	297	152.561	0	0
Reactor4-bin.4_CEKMHFBL_00081	2109	1962.43	19	0.302185
Reactor4-bin.4_CEKMHFBL_00082	948	801.429	0	0
Reactor4-bin.4_CEKMHFBL_00083	936	789.429	0	0
Reactor4-bin.4_CEKMHFBL_00084	1236	1089.43	0	0
Reactor4-bin.4_CEKMHFBL_00085	1203	1056.43	6	0.177265
Reactor4-bin.4_CEKMHFBL_00086	768	621.429	11	0.552477
Reactor4-bin.4_CEKMHFBL_00087	624	477.429	0	0
Reactor4-bin.4_CEKMHFBL_00088	699	552.429	0	0
Reactor4-bin.4_CEKMHFBL_00089	1362	1215.43	0	0
Reactor4-bin.4_CEKMHFBL_00090	420	273.616	0	0
Reactor4-bin.4_CEKMHFBL_00091	492	345.465	0	0
Reactor4-bin.4_CEKMHFBL_00092	1506	1359.43	0	0
Reactor4-bin.4_CEKMHFBL_00093	246	104.762	0	0
Reactor4-bin.4_CEKMHFBL_00094	132	22.5332	0	0
Reactor4-bin.4_CEKMHFBL_00095	339	193.374	19	3.06667
Reactor4-bin.4_CEKMHFBL_00096	1485	1338.43	1	0.0233194
Reactor4-bin.4_CEKMHFBL_00097	276	132.445	0	0
Reactor4-bin.4_CEKMHFBL_00098	3477	3330.43	35.0123	0.32812
Reactor4-bin.4_CEKMHFBL_00099	624	477.429	0	0
Reactor4-bin.4_CEKMHFBL_00100	1356	1209.43	1	0.0258067
Reactor4-bin.4_CEKMHFBL_00101	975	828.429	0	0
Reactor4-bin.4_CEKMHFBL_00102	2175	2028.43	39	0.600092
Reactor4-bin.4_CEKMHFBL_00103	462	315.498	0	0
Reactor4-bin.4_CEKMHFBL_00104	2829	2682.43	0	0
Reactor4-bin.4_CEKMHFBL_00105	651	504.429	0	0
Reactor4-bin.4_CEKMHFBL_00106	1956	1809.43	0	0
Reactor4-bin.4_CEKMHFBL_00107	966	819.429	1	0.0380892
Reactor4-bin.4_CEKMHFBL_00108	1230	1083.43	0	0
Reactor4-bin.4_CEKMHFBL_00109	1164	1017.43	0	0
Reactor4-bin.4_CEKMHFBL_00110	843	696.429	0	0
Reactor4-bin.4_CEKMHFBL_00111	738	591.429	0	0
Reactor4-bin.4_CEKMHFBL_00112	942	795.429	0	0
Reactor4-bin.4_CEKMHFBL_00113	897	750.429	0	0
Reactor4-bin.4_CEKMHFBL_00114	468	321.498	1	0.0970811
Reactor4-bin.4_CEKMHFBL_00115	483	336.465	0	0
Reactor4-bin.4_CEKMHFBL_00116	807	660.429	0	0
Reactor4-bin.4_CEKMHFBL_00117	1164	1017.43	0	0
Reactor4-bin.4_CEKMHFBL_00118	3207	3060.43	9	0.0917852
Reactor4-bin.4_CEKMHFBL_00119	477	330.465	0	0
Reactor4-bin.4_CEKMHFBL_00120	465	318.498	0	0
Reactor4-bin.4_CEKMHFBL_00121	360	214.068	0	0
Reactor4-bin.4_CEKMHFBL_00122	621	474.429	0	0
Reactor4-bin.4_CEKMHFBL_00123	1878	1731.43	67.0267	1.20825
Reactor4-bin.4_CEKMHFBL_00124	849	702.429	0	0
Reactor4-bin.4_CEKMHFBL_00125	1368	1221.43	0	0
Reactor4-bin.4_CEKMHFBL_00126	1212	1065.43	0	0
Reactor4-bin.4_CEKMHFBL_00127	582	435.429	0	0
Reactor4-bin.4_CEKMHFBL_00128	1065	918.429	0	0
