target_id	length	eff_length	est_counts	tpm
spades-bin.32_BBLLADNB_00001	1278	1131.43	1025	28.2754
spades-bin.32_BBLLADNB_00002	432	285.616	3347	365.751
spades-bin.32_BBLLADNB_00003	198	64.405	1688.92	818.47
spades-bin.32_BBLLADNB_00004	360	214.068	657	95.7915
spades-bin.32_BBLLADNB_00005	1047	900.429	1185	41.0754
spades-bin.32_BBLLADNB_00006	2376	2229.43	899	12.5857
spades-bin.32_BBLLADNB_00007	303	158.326	569	112.169
spades-bin.32_BBLLADNB_00008	378	231.867	293	39.4404
spades-bin.32_BBLLADNB_00009	77	8.78049	95.5	339.467
spades-bin.32_BBLLADNB_00010	1467	1320.43	100	2.36373
spades-bin.32_BBLLADNB_00011	1320	1173.43	256	6.8092
spades-bin.32_BBLLADNB_00012	612	465.429	9	0.603534
spades-bin.32_BBLLADNB_00013	369	222.958	118	16.5186
spades-bin.32_BBLLADNB_00014	1218	1071.43	144	4.19481
spades-bin.32_BBLLADNB_00015	567	420.429	186	13.8081
spades-bin.32_BBLLADNB_00016	1320	1173.43	456	12.1289
spades-bin.32_BBLLADNB_00017	1266	1119.43	72	2.00747
spades-bin.32_BBLLADNB_00018	1164	1017.43	170	5.21504
spades-bin.32_BBLLADNB_00019	1068	921.429	99	3.35341
spades-bin.32_BBLLADNB_00020	1182	1035.43	142	4.28036
spades-bin.32_BBLLADNB_00021	1245	1098.43	97	2.75621
spades-bin.32_BBLLADNB_00022	1632	1485.43	81	1.70195
spades-bin.32_BBLLADNB_00023	879	732.429	17	0.72443
spades-bin.32_BBLLADNB_00024	879	732.429	29	1.23579
spades-bin.32_BBLLADNB_00025	1116	969.429	70	2.25369
spades-bin.32_BBLLADNB_00026	252	110.131	944	267.532
spades-bin.32_BBLLADNB_00027	1212	1065.43	128	3.74971
spades-bin.32_BBLLADNB_00028	840	693.429	40	1.80041
spades-bin.32_BBLLADNB_00029	453	306.529	510.515	51.9816
spades-bin.32_BBLLADNB_00030	909	762.429	187	7.65517
spades-bin.32_BBLLADNB_00031	129	21.1679	93	137.126
spades-bin.32_BBLLADNB_00032	639	492.429	712	45.1283
spades-bin.32_BBLLADNB_00033	1083	936.429	823	27.4308
spades-bin.32_BBLLADNB_00034	1131	984.429	433.995	13.7598
spades-bin.32_BBLLADNB_00035	3186	3039.43	3652	37.5017
spades-bin.32_BBLLADNB_00036	597	450.429	132	9.14662
spades-bin.32_BBLLADNB_00037	795	648.429	52	2.50296
spades-bin.32_BBLLADNB_00038	660	513.429	209	12.7051
spades-bin.32_BBLLADNB_00039	1206	1059.43	1051	30.963
spades-bin.32_BBLLADNB_00040	825	678.429	451	20.7484
spades-bin.32_BBLLADNB_00041	873	726.429	489	21.0101
spades-bin.32_BBLLADNB_00042	1350	1203.43	160	4.14966
spades-bin.32_BBLLADNB_00043	678	531.429	174	10.2192
spades-bin.32_BBLLADNB_00044	489	342.465	137	12.4858
spades-bin.32_BBLLADNB_00045	1524	1377.43	967	21.9114
spades-bin.32_BBLLADNB_00046	1218	1071.43	329	9.58397
spades-bin.32_BBLLADNB_00047	300	155.468	364	73.0757
spades-bin.32_BBLLADNB_00048	453	306.529	440	44.8017
spades-bin.32_BBLLADNB_00049	1497	1350.43	50	1.15561
spades-bin.32_BBLLADNB_00050	339	193.374	63	10.1684
spades-bin.32_BBLLADNB_00051	333	187.432	99	16.4856
spades-bin.32_BBLLADNB_00052	1506	1359.43	34	0.780612
spades-bin.32_BBLLADNB_00053	1287	1140.43	42	1.14946
spades-bin.32_BBLLADNB_00054	492	345.465	187	16.8947
spades-bin.32_BBLLADNB_00055	1365	1218.43	836	21.415
spades-bin.32_BBLLADNB_00056	711	564.429	138	7.63102
spades-bin.32_BBLLADNB_00057	624	477.429	78	5.09916
spades-bin.32_BBLLADNB_00058	756	609.429	970	49.6777
spades-bin.32_BBLLADNB_00059	1212	1065.43	111	3.25171
spades-bin.32_BBLLADNB_00060	732	585.429	113	6.02445
spades-bin.32_BBLLADNB_00061	1119	972.429	228	7.31795
spades-bin.32_BBLLADNB_00062	1107	960.429	819	26.6153
spades-bin.32_BBLLADNB_00063	264	121.177	551	141.92
spades-bin.32_BBLLADNB_00064	336	190.413	4391.83	719.883
spades-bin.32_BBLLADNB_00065	963	816.429	791	30.2392
spades-bin.32_BBLLADNB_00066	77	8.78049	659.25	2343.39
spades-bin.32_BBLLADNB_00067	243	102.019	78	23.8631
spades-bin.32_BBLLADNB_00068	1590	1443.43	255	5.51388
spades-bin.32_BBLLADNB_00069	1371	1224.43	198	5.04713
spades-bin.32_BBLLADNB_00070	471	324.498	42	4.03971
spades-bin.32_BBLLADNB_00071	1161	1014.43	83	2.5537
spades-bin.32_BBLLADNB_00072	1308	1161.43	3668.33	98.5799
spades-bin.32_BBLLADNB_00073	525	378.429	3516	289.986
spades-bin.32_BBLLADNB_00074	183	53.1249	864	507.608
spades-bin.32_BBLLADNB_00075	435	288.587	779	84.2505
spades-bin.32_BBLLADNB_00076	1326	1179.43	6905	182.728
spades-bin.32_BBLLADNB_00077	219	81.2142	2529	971.918
spades-bin.32_BBLLADNB_00078	363	217.068	4209.9	605.327
spades-bin.32_BBLLADNB_00079	396	249.747	2853	356.545
spades-bin.32_BBLLADNB_00080	630	483.429	5683	366.909
spades-bin.32_BBLLADNB_00081	975	828.429	8940.38	336.832
spades-bin.32_BBLLADNB_00082	390	243.772	3629	464.64
spades-bin.32_BBLLADNB_00083	1812	1665.43	228	4.27289
spades-bin.32_BBLLADNB_00084	774	627.429	66	3.28316
spades-bin.32_BBLLADNB_00085	2352	2205.43	271	3.83521
spades-bin.32_BBLLADNB_00086	1290	1143.43	53	1.4467
spades-bin.32_BBLLADNB_00087	1929	1782.43	107	1.87363
spades-bin.32_BBLLADNB_00088	1314	1167.43	2611.84	69.8278
spades-bin.32_BBLLADNB_00089	2388	2241.43	632.846	8.81222
spades-bin.32_BBLLADNB_00090	1203	1056.43	234	6.91335
spades-bin.32_BBLLADNB_00091	645	498.429	165	10.3322
spades-bin.32_BBLLADNB_00092	828	681.429	84	3.84744
spades-bin.32_BBLLADNB_00093	339	193.374	39	6.29475
spades-bin.32_BBLLADNB_00094	384	237.843	195	25.5892
spades-bin.32_BBLLADNB_00095	2073	1926.43	83	1.34474
spades-bin.32_BBLLADNB_00096	1641	1494.43	119	2.48533
spades-bin.32_BBLLADNB_00097	534	387.429	26	2.09457
spades-bin.32_BBLLADNB_00098	780	633.429	271	13.3532
spades-bin.32_BBLLADNB_00099	882	735.429	42	1.78247
spades-bin.32_BBLLADNB_00100	972	825.429	20	0.756246
spades-bin.32_BBLLADNB_00101	348	202.276	340	52.4623
spades-bin.32_BBLLADNB_00102	288	143.843	95	20.6132
spades-bin.32_BBLLADNB_00103	1920	1773.43	195	3.43189
spades-bin.32_BBLLADNB_00104	753	606.429	68	3.49979
spades-bin.32_BBLLADNB_00105	1119	972.429	230	7.38215
spades-bin.32_BBLLADNB_00106	897	750.429	588	24.4557
spades-bin.32_BBLLADNB_00107	714	567.429	39	2.14519
spades-bin.32_BBLLADNB_00108	753	606.429	481	24.7559
spades-bin.32_BBLLADNB_00109	492	345.465	288	26.0196
spades-bin.32_BBLLADNB_00110	1158	1011.43	642	19.8113
spades-bin.32_BBLLADNB_00111	1212	1065.43	1619.91	47.4547
spades-bin.32_BBLLADNB_00112	396	249.747	826	103.227
spades-bin.32_BBLLADNB_00113	324	178.724	249	43.4839
spades-bin.32_BBLLADNB_00114	528	381.429	254	20.7842
spades-bin.32_BBLLADNB_00115	1902	1755.43	323	5.74291
spades-bin.32_BBLLADNB_00116	342	196.335	244	38.7886
spades-bin.32_BBLLADNB_00117	195	62.1117	25	12.5626
spades-bin.32_BBLLADNB_00118	390	243.772	39	4.99338
spades-bin.32_BBLLADNB_00119	810	663.429	134	6.3041
spades-bin.32_BBLLADNB_00120	465	318.498	202	19.7951
spades-bin.32_BBLLADNB_00121	900	753.429	245	10.1493
spades-bin.32_BBLLADNB_00122	85	9.77305	34.4889	110.144
spades-bin.32_BBLLADNB_00123	336	190.413	158	25.8984
spades-bin.32_BBLLADNB_00124	453	306.529	56	5.70203
spades-bin.32_BBLLADNB_00125	969	822.429	58.1791	2.20791
spades-bin.32_BBLLADNB_00126	1131	984.429	284	9.00423
spades-bin.32_BBLLADNB_00127	882	735.429	433	18.3764
spades-bin.32_BBLLADNB_00128	1152	1005.43	44	1.36588
spades-bin.32_BBLLADNB_00129	804	657.429	1143	54.2638
spades-bin.32_BBLLADNB_00130	372	225.935	195	26.9379
spades-bin.32_BBLLADNB_00131	186	55.3169	5	2.82114
spades-bin.32_BBLLADNB_00132	1494	1347.43	78	1.80676
spades-bin.32_BBLLADNB_00133	351	205.194	27	4.10687
spades-bin.32_BBLLADNB_00134	978	831.429	19	0.713249
spades-bin.32_BBLLADNB_00135	222	83.7646	10	3.72608
spades-bin.32_BBLLADNB_00136	1926	1779.43	14	0.245561
spades-bin.32_BBLLADNB_00137	402	255.696	13	1.58684
spades-bin.32_BBLLADNB_00138	1038	891.429	71	2.4859
spades-bin.32_BBLLADNB_00139	1182	1035.43	31	0.934446
spades-bin.32_BBLLADNB_00140	3588	3441.43	41	0.371841
spades-bin.32_BBLLADNB_00141	384	237.843	3	0.393679
spades-bin.32_BBLLADNB_00142	192	59.7727	0	0
spades-bin.32_BBLLADNB_00143	3060	2913.43	18	0.192833
spades-bin.32_BBLLADNB_00144	759	612.429	55	2.80298
spades-bin.32_BBLLADNB_00145	423	276.616	8	0.902662
spades-bin.32_BBLLADNB_00146	405	258.696	1	0.120649
spades-bin.32_BBLLADNB_00147	204	69.0225	5	2.26095
spades-bin.32_BBLLADNB_00148	1041	894.429	36	1.25623
spades-bin.32_BBLLADNB_00149	405	258.696	8	0.96519
spades-bin.32_BBLLADNB_00150	1197	1050.43	21	0.623972
spades-bin.32_BBLLADNB_00151	342	196.335	3	0.476909
spades-bin.32_BBLLADNB_00152	570	423.429	41	3.02215
spades-bin.32_BBLLADNB_00153	441	294.558	153	16.2119
spades-bin.32_BBLLADNB_00154	543	396.429	458	36.059
spades-bin.32_BBLLADNB_00155	210	73.8244	470	198.706
spades-bin.32_BBLLADNB_00156	342	196.335	148	23.5275
spades-bin.32_BBLLADNB_00157	252	110.131	214	60.6482
spades-bin.32_BBLLADNB_00158	225	86.2315	299	108.223
spades-bin.32_BBLLADNB_00159	225	86.2315	27	9.77261
spades-bin.32_BBLLADNB_00160	129	21.1679	5	7.37235
spades-bin.32_BBLLADNB_00161	312	166.951	20	3.73898
spades-bin.32_BBLLADNB_00162	849	702.429	16	0.710936
spades-bin.32_BBLLADNB_00163	1821	1674.43	31	0.57784
spades-bin.32_BBLLADNB_00164	1308	1161.43	39	1.04806
spades-bin.32_BBLLADNB_00165	237	96.6996	3	0.968299
spades-bin.32_BBLLADNB_00166	411	264.696	2	0.235828
spades-bin.32_BBLLADNB_00167	228	88.8061	3	1.05436
spades-bin.32_BBLLADNB_00168	423	276.616	6	0.676997
