target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1308.43	11	0.262395
2767802316_GNJGOIBN_00002	225	86.2315	0	0
2767802316_GNJGOIBN_00003	198	64.405	1	0.484611
2767802316_GNJGOIBN_00004	726	579.429	0	0
2767802316_GNJGOIBN_00005	987	840.429	0	0
2767802316_GNJGOIBN_00006	837	690.429	0	0
2767802316_GNJGOIBN_00007	669	522.429	1	0.0597428
2767802316_GNJGOIBN_00008	1071	924.429	0	0
2767802316_GNJGOIBN_00009	564	417.429	174.028	13.0122
2767802316_GNJGOIBN_00010	1560	1413.43	9	0.198738
2767802316_GNJGOIBN_00011	1755	1608.43	1	0.0194049
2767802316_GNJGOIBN_00012	333	187.432	0	0
2767802316_GNJGOIBN_00013	1722	1575.43	23	0.455661
2767802316_GNJGOIBN_00014	930	783.429	1	0.0398394
2767802316_GNJGOIBN_00015	561	414.429	76	5.72369
2767802316_GNJGOIBN_00016	759	612.429	34	1.73275
2767802316_GNJGOIBN_00017	1773	1626.43	8	0.153521
2767802316_GNJGOIBN_00018	1035	888.429	7	0.245917
2767802316_GNJGOIBN_00019	1374	1227.43	17	0.43228
2767802316_GNJGOIBN_00020	780	633.429	1	0.0492737
2767802316_GNJGOIBN_00021	762	615.429	4	0.202859
2767802316_GNJGOIBN_00022	1377	1230.43	7	0.177564
2767802316_GNJGOIBN_00023	1683	1536.43	46	0.934454
2767802316_GNJGOIBN_00024	210	73.8244	12	5.07334
2767802316_GNJGOIBN_00025	1422	1275.43	33	0.807552
2767802316_GNJGOIBN_00026	1131	984.429	35	1.10968
2767802316_GNJGOIBN_00027	2469	2322.43	39	0.524125
2767802316_GNJGOIBN_00028	822	675.429	11	0.508307
2767802316_GNJGOIBN_00029	636	489.429	3	0.191313
2767802316_GNJGOIBN_00030	702	555.429	1	0.0561933
2767802316_GNJGOIBN_00031	1446	1299.43	0	0
2767802316_GNJGOIBN_00032	567	420.429	0	0
2767802316_GNJGOIBN_00033	405	258.696	0	0
2767802316_GNJGOIBN_00034	357	211.131	0	0
2767802316_GNJGOIBN_00035	1329	1182.43	0	0
2767802316_GNJGOIBN_00036	792	645.429	0	0
2767802316_GNJGOIBN_00037	762	615.429	5	0.253574
2767802316_GNJGOIBN_00038	684	537.429	19	1.10343
2767802316_GNJGOIBN_00039	2472	2325.43	10	0.134218
2767802316_GNJGOIBN_00040	2049	1902.43	70.9722	1.16437
2767802316_GNJGOIBN_00041	2298	2151.43	43	0.623813
2767802316_GNJGOIBN_00042	76	9.11429	201.311	689.377
2767802316_GNJGOIBN_00043	76	9.11429	165.53	566.849
2767802316_GNJGOIBN_00044	1560	1413.43	132	2.91483
2767802316_GNJGOIBN_00045	276	132.445	7	1.64958
2767802316_GNJGOIBN_00046	327	181.616	16	2.74965
2767802316_GNJGOIBN_00047	906	759.429	50	2.05492
2767802316_GNJGOIBN_00048	312	166.951	57	10.6561
2767802316_GNJGOIBN_00049	306	161.197	28	5.42143
2767802316_GNJGOIBN_00050	609	462.429	68	4.58962
2767802316_GNJGOIBN_00051	291	146.697	498	105.955
2767802316_GNJGOIBN_00052	495	348.465	50	4.47841
2767802316_GNJGOIBN_00053	597	450.429	21	1.45514
2767802316_GNJGOIBN_00054	2994	2847.43	116	1.2715
2767802316_GNJGOIBN_00055	684	537.429	31	1.80034
2767802316_GNJGOIBN_00056	1917	1770.43	45.0551	0.794288
2767802316_GNJGOIBN_00057	2862	2715.43	10	0.114941
2767802316_GNJGOIBN_00058	1152	1005.43	7	0.2173
2767802316_GNJGOIBN_00059	705	558.429	3	0.167674
2767802316_GNJGOIBN_00060	333	187.432	5	0.832607
2767802316_GNJGOIBN_00061	768	621.429	2	0.10045
2767802316_GNJGOIBN_00062	912	765.429	5	0.203882
2767802316_GNJGOIBN_00063	2598	2451.43	82.0604	1.04479
2767802316_GNJGOIBN_00064	450	303.529	7	0.719798
2767802316_GNJGOIBN_00065	1152	1005.43	4	0.124171
2767802316_GNJGOIBN_00066	1020	873.429	38	1.3579
2767802316_GNJGOIBN_00067	504	357.465	19	1.65895
2767802316_GNJGOIBN_00068	927	780.429	8	0.319941
2767802316_GNJGOIBN_00069	849	702.429	10	0.444335
2767802316_GNJGOIBN_00070	849	702.429	1	0.0444335
2767802316_GNJGOIBN_00071	909	762.429	2	0.0818735
2767802316_GNJGOIBN_00072	1329	1182.43	40	1.05584
2767802316_GNJGOIBN_00073	636	489.429	2	0.127542
2767802316_GNJGOIBN_00074	2154	2007.43	8	0.124383
2767802316_GNJGOIBN_00075	1257	1110.43	5	0.140537
2767802316_GNJGOIBN_00076	1431	1284.43	8	0.194398
2767802316_GNJGOIBN_00077	1455	1308.43	7	0.166979
2767802316_GNJGOIBN_00078	1461	1314.43	9	0.213707
2767802316_GNJGOIBN_00079	1500	1353.43	12	0.276731
2767802316_GNJGOIBN_00080	348	202.276	4	0.617204
2767802316_GNJGOIBN_00081	396	249.747	13	1.62464
2767802316_GNJGOIBN_00082	438	291.587	23	2.46191
2767802316_GNJGOIBN_00083	1080	933.429	5	0.167187
2767802316_GNJGOIBN_00084	2025	1878.43	1	0.0166157
2767802316_GNJGOIBN_00085	1539	1392.43	2	0.0448301
2767802316_GNJGOIBN_00086	1239	1092.43	1	0.0285706
2767802316_GNJGOIBN_00087	1200	1053.43	1	0.0296284
