target_id	length	eff_length	est_counts	tpm
2767802316_GNJGOIBN_00001	1455	1305.02	12	0.214266
2767802316_GNJGOIBN_00002	225	87.0594	0	0
2767802316_GNJGOIBN_00003	198	65.2723	0	0
2767802316_GNJGOIBN_00004	726	576.024	0	0
2767802316_GNJGOIBN_00005	987	837.024	0	0
2767802316_GNJGOIBN_00006	837	687.024	0	0
2767802316_GNJGOIBN_00007	669	519.024	1	0.0448955
2767802316_GNJGOIBN_00008	1071	921.024	0	0
2767802316_GNJGOIBN_00009	564	414.024	184.06	10.3592
2767802316_GNJGOIBN_00010	1560	1410.02	10	0.165258
2767802316_GNJGOIBN_00011	1755	1605.02	5	0.0725903
2767802316_GNJGOIBN_00012	333	185.558	0	0
2767802316_GNJGOIBN_00013	1722	1572.02	20	0.296456
2767802316_GNJGOIBN_00014	930	780.024	7	0.209112
2767802316_GNJGOIBN_00015	561	411.024	16	0.907074
2767802316_GNJGOIBN_00016	759	609.024	14	0.535653
2767802316_GNJGOIBN_00017	1773	1623.02	5	0.0717852
2767802316_GNJGOIBN_00018	1035	885.024	7	0.184303
2767802316_GNJGOIBN_00019	1374	1224.02	42	0.799557
2767802316_GNJGOIBN_00020	780	630.024	2	0.0739712
2767802316_GNJGOIBN_00021	762	612.024	3	0.11422
2767802316_GNJGOIBN_00022	1377	1227.02	2	0.037981
2767802316_GNJGOIBN_00023	1683	1533.02	45	0.683996
2767802316_GNJGOIBN_00024	210	74.7853	9	2.80425
2767802316_GNJGOIBN_00025	1422	1272.02	70	1.28231
2767802316_GNJGOIBN_00026	1131	981.024	66	1.56767
2767802316_GNJGOIBN_00027	2469	2319.02	58	0.582791
2767802316_GNJGOIBN_00028	822	672.024	21	0.728156
2767802316_GNJGOIBN_00029	636	486.024	1	0.0479438
2767802316_GNJGOIBN_00030	702	552.024	4	0.168846
2767802316_GNJGOIBN_00031	1446	1296.02	2	0.0359589
2767802316_GNJGOIBN_00032	567	417.024	3	0.167629
2767802316_GNJGOIBN_00033	405	255.636	0	0
2767802316_GNJGOIBN_00034	357	208.642	1	0.111683
2767802316_GNJGOIBN_00035	1329	1179.02	6	0.118582
2767802316_GNJGOIBN_00036	792	642.024	1	0.0362943
2767802316_GNJGOIBN_00037	762	612.024	7	0.266514
2767802316_GNJGOIBN_00038	684	534.024	7	0.305441
2767802316_GNJGOIBN_00039	2472	2322.02	23	0.230808
2767802316_GNJGOIBN_00040	2049	1899.02	252.977	3.10413
2767802316_GNJGOIBN_00041	2298	2148.02	67	0.726818
2767802316_GNJGOIBN_00042	76	8.64348	493.963	1331.67
2767802316_GNJGOIBN_00043	76	8.64348	125.061	337.15
2767802316_GNJGOIBN_00044	1560	1410.02	372	6.14761
2767802316_GNJGOIBN_00045	276	131.834	17	3.00477
2767802316_GNJGOIBN_00046	327	179.687	38	4.92785
2767802316_GNJGOIBN_00047	906	756.024	123	3.79105
2767802316_GNJGOIBN_00048	312	165.419	140	19.7212
2767802316_GNJGOIBN_00049	306	159.699	66	9.63012
2767802316_GNJGOIBN_00050	609	459.024	168	8.52832
2767802316_GNJGOIBN_00051	291	145.754	3085	493.202
2767802316_GNJGOIBN_00052	495	345.059	100	6.75299
2767802316_GNJGOIBN_00053	597	447.024	42	2.18931
2767802316_GNJGOIBN_00054	2994	2844.02	151	1.23718
2767802316_GNJGOIBN_00055	684	534.024	48	2.09445
2767802316_GNJGOIBN_00056	1917	1767.02	58.0631	0.765681
2767802316_GNJGOIBN_00057	2862	2712.02	21	0.180433
2767802316_GNJGOIBN_00058	1152	1002.02	10	0.232548
2767802316_GNJGOIBN_00059	705	555.024	5	0.209917
2767802316_GNJGOIBN_00060	333	185.558	8	1.00462
2767802316_GNJGOIBN_00061	768	618.024	7	0.263926
2767802316_GNJGOIBN_00062	912	762.024	11	0.336367
2767802316_GNJGOIBN_00063	2598	2448.02	104.208	0.991918
2767802316_GNJGOIBN_00064	450	300.218	7	0.543314
2767802316_GNJGOIBN_00065	1152	1002.02	8	0.186038
2767802316_GNJGOIBN_00066	1020	870.024	44	1.17845
2767802316_GNJGOIBN_00067	504	354.024	21	1.38222
2767802316_GNJGOIBN_00068	927	777.024	8	0.239908
2767802316_GNJGOIBN_00069	849	699.024	3	0.100004
2767802316_GNJGOIBN_00070	849	699.024	1	0.0333348
2767802316_GNJGOIBN_00071	909	759.024	1	0.0306997
2767802316_GNJGOIBN_00072	1329	1179.02	71	1.40322
2767802316_GNJGOIBN_00073	636	486.024	6	0.287663
2767802316_GNJGOIBN_00074	2154	2004.02	6	0.0697651
2767802316_GNJGOIBN_00075	1257	1107.02	9	0.189442
2767802316_GNJGOIBN_00076	1431	1281.02	21	0.38199
2767802316_GNJGOIBN_00077	1455	1305.02	7	0.124988
2767802316_GNJGOIBN_00078	1461	1311.02	8	0.14219
2767802316_GNJGOIBN_00079	1500	1350.02	12	0.207124
2767802316_GNJGOIBN_00080	348	200.092	9	1.0481
2767802316_GNJGOIBN_00081	396	246.711	15	1.41675
2767802316_GNJGOIBN_00082	438	288.307	18	1.45482
2767802316_GNJGOIBN_00083	1080	930.024	20	0.501102
2767802316_GNJGOIBN_00084	2025	1875.02	10	0.124275
2767802316_GNJGOIBN_00085	1539	1389.02	6	0.100654
2767802316_GNJGOIBN_00086	1239	1089.02	2	0.042794
2767802316_GNJGOIBN_00087	1200	1050.02	2	0.0443834
2767802316_GNJGOIBN_00088	966	816.024	3	0.0856659
2767802316_GNJGOIBN_00089	1059	909.024	39	0.999722
2767802316_GNJGOIBN_00090	576	426.024	9	0.492264
2767802316_GNJGOIBN_00091	1071	921.024	16	0.404799
2767802316_GNJGOIBN_00092	1632	1482.02	125	1.96537
2767802316_GNJGOIBN_00093	177	50.0164	11	5.12472
2767802316_GNJGOIBN_00094	816	666.024	17	0.59477
2767802316_GNJGOIBN_00095	1326	1176.02	7	0.138699
2767802316_GNJGOIBN_00096	1395	1245.02	5	0.0935798
2767802316_GNJGOIBN_00097	852	702.024	5	0.165962
2767802316_GNJGOIBN_00098	2055	1905.02	19	0.232404
2767802316_GNJGOIBN_00099	1182	1032.02	3	0.0677363
2767802316_GNJGOIBN_00100	3171	3021.02	10	0.0771322
2767802316_GNJGOIBN_00101	675	525.024	15	0.665736
2767802316_GNJGOIBN_00102	2565	2415.02	13	0.125433
2767802316_GNJGOIBN_00103	651	501.024	78	3.62765
2767802316_GNJGOIBN_00104	1248	1098.02	15.2434	0.32349
2767802316_GNJGOIBN_00105	225	87.0594	3.75658	1.00547
2767802316_GNJGOIBN_00106	1104	954.024	7	0.170973
2767802316_GNJGOIBN_00107	615	465.024	1	0.0501088
2767802316_GNJGOIBN_00108	798	648.024	1	0.0359583
2767802316_GNJGOIBN_00109	1029	879.024	11	0.291596
2767802316_GNJGOIBN_00110	201	67.6561	2	0.688832
2767802316_GNJGOIBN_00111	1113	963.024	7	0.169376
2767802316_GNJGOIBN_00112	1134	984.024	13	0.307842
2767802316_GNJGOIBN_00113	1248	1098.02	3	0.0636648
2767802316_GNJGOIBN_00114	966	816.024	2	0.0571106
2767802316_GNJGOIBN_00115	561	411.024	0	0
2767802316_GNJGOIBN_00116	1932	1782.02	13	0.169989
2767802316_GNJGOIBN_00117	426	276.448	5	0.42145
2767802316_GNJGOIBN_00118	387	237.928	3	0.293809
2767802316_GNJGOIBN_00119	1899	1749.02	17	0.226487
2767802316_GNJGOIBN_00120	1410	1260.02	26	0.480822
2767802316_GNJGOIBN_00121	588	438.024	85	4.52179
2767802316_GNJGOIBN_00122	222	84.575	5	1.37758
2767802316_GNJGOIBN_00123	315	168.301	70.2866	9.73141
2767802316_GNJGOIBN_00124	1206	1056.02	8	0.176525
2767802316_GNJGOIBN_00125	2874	2724.02	16	0.136867
2767802316_GNJGOIBN_00126	285	140.164	49	8.14612
2767802316_GNJGOIBN_00127	510	360.024	29	1.87697
2767802316_GNJGOIBN_00128	183	54.2511	16	6.87229
2767802316_GNJGOIBN_00129	76	8.64348	20.7833	56.0294
2767802316_GNJGOIBN_00130	1443	1293.02	5	0.0901059
2767802316_GNJGOIBN_00131	459	309.157	8	0.602977
2767802316_GNJGOIBN_00132	2928	2778.02	0	0
2767802316_GNJGOIBN_00133	216	79.6978	0	0
2767802316_GNJGOIBN_00134	336	188.482	0	0
2767802316_GNJGOIBN_00135	447	297.248	0	0
2767802316_GNJGOIBN_00136	1503	1353.02	0	0
2767802316_GNJGOIBN_00137	1119	969.024	0	0
2767802316_GNJGOIBN_00138	3090	2940.02	0	0
2767802316_GNJGOIBN_00139	657	507.024	0	0
2767802316_GNJGOIBN_00140	141	27.2016	0	0
2767802316_GNJGOIBN_00141	1461	1311.02	0	0
2767802316_GNJGOIBN_00142	1128	978.024	0	0
